Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.41862652869238004,-4.136406396989652,-4.470366886171213,1.0972762645914398,129,54,79,1
-4.470366886171213,-0.41862652869238004,-4.052681091251176,0.7587548638132295,54,79,80,0
-4.052681091251176,-4.470366886171213,-3.9811853245531514,0.7431906614785992,79,80,81,0
-3.9811853245531514,-4.052681091251176,-3.905926622765757,0.7392996108949417,80,81,80,0
-3.905926622765757,-3.9811853245531514,-4.022577610536218,0.7431906614785992,81,80,81,0
-4.022577610536218,-3.905926622765757,-4.03480714957667,0.7392996108949417,80,81,117,0
-4.03480714957667,-4.022577610536218,-0.1533396048918156,0.5097276264591439,81,117,61,0
-0.1533396048918156,-4.03480714957667,-4.357478833490123,0.9727626459143969,117,61,82,1
-4.357478833490123,-0.1533396048918156,-3.907808090310442,0.7315175097276264,61,82,81,0
-3.907808090310442,-4.357478833490123,-4.0884289746001885,0.7392996108949417,82,81,101,0
-4.0884289746001885,-3.907808090310442,-0.40357478833490124,0.5914396887159533,81,101,68,0
-0.40357478833490124,-4.0884289746001885,-4.232361241768579,0.8793774319066148,101,68,98,1
-4.232361241768579,-0.40357478833490124,-2.660395108184384,0.6070038910505836,68,98,68,0
-2.660395108184384,-4.232361241768579,-4.430856067732831,0.8715953307392996,98,68,140,1
-4.430856067732831,-2.660395108184384,-0.9360301034807149,0.4280155642023346,68,140,57,0
-0.9360301034807149,-4.430856067732831,-4.393226716839134,1.0428015564202335,140,57,82,1
-4.393226716839134,-0.9360301034807149,-4.042333019755409,0.7276264591439688,57,82,82,0
-4.042333019755409,-4.393226716839134,-3.9595484477892757,0.7276264591439688,82,82,82,0
-3.9595484477892757,-4.042333019755409,-3.905926622765757,0.7237354085603113,82,82,81,0
-3.905926622765757,-3.9595484477892757,-4.033866415804328,0.7354085603112841,82,81,127,0
-4.033866415804328,-3.905926622765757,-0.24929444967074318,0.4708171206225681,81,127,58,0
-0.24929444967074318,-4.033866415804328,-4.392285983066792,1.0311284046692606,127,58,79,1
-4.392285983066792,-0.24929444967074318,-4.068673565380998,0.7509727626459144,58,79,79,0
-4.068673565380998,-4.392285983066792,-4.017873941674506,0.7587548638132295,79,79,78,0
-4.017873941674506,-4.068673565380998,-4.0884289746001885,0.7665369649805448,79,78,77,0
-4.0884289746001885,-4.017873941674506,-3.9896519285042333,0.7704280155642024,78,77,75,0
-3.9896519285042333,-4.0884289746001885,-4.151458137347131,0.7898832684824902,77,75,75,0
-4.151458137347131,-3.9896519285042333,-4.014111006585137,0.7937743190661478,75,75,75,0
-4.014111006585137,-4.151458137347131,-4.007525870178739,0.7976653696498055,75,75,120,0
-4.007525870178739,-4.014111006585137,-0.3603010348071496,0.4980544747081712,75,120,54,0
-0.3603010348071496,-4.007525870178739,-4.469426152398871,1.1089494163424125,120,54,77,1
