Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.3480392156862745,-0.4264705882352941,-0.4166666666666667,0.7937743190661478,75,75,74,0
-0.4166666666666667,-0.3480392156862745,-0.4019607843137255,0.8015564202334631,75,74,74,0
-0.4019607843137255,-0.4166666666666667,-0.6258169934640523,0.8054474708171206,74,74,73,0
-0.6258169934640523,-0.4019607843137255,-0.6862745098039216,0.8132295719844358,74,73,72,0
-0.6862745098039216,-0.6258169934640523,-0.7369281045751634,0.8249027237354085,73,72,72,0
-0.7369281045751634,-0.6862745098039216,-0.8137254901960784,0.8326848249027238,72,72,71,0
-0.8137254901960784,-0.7369281045751634,-0.8235294117647058,0.8404669260700389,72,71,70,0
-0.8235294117647058,-0.8137254901960784,-0.9068627450980392,0.8521400778210116,71,70,69,0
-0.9068627450980392,-0.8235294117647058,-0.6781045751633987,0.8638132295719845,70,69,70,0
-0.6781045751633987,-0.9068627450980392,-0.9444444444444444,0.8560311284046692,69,70,69,0
-0.9444444444444444,-0.6781045751633987,-1.0245098039215685,0.8599221789883269,70,69,69,0
-1.0245098039215685,-0.9444444444444444,-1.0506535947712419,0.8638132295719845,69,69,71,0
-1.0506535947712419,-1.0245098039215685,-1.0408496732026145,0.8443579766536965,69,71,70,0
-1.0408496732026145,-1.0506535947712419,-1.042483660130719,0.8482490272373541,71,70,71,0
-1.042483660130719,-1.0408496732026145,-1.0686274509803921,0.8365758754863813,70,71,72,0
-1.0686274509803921,-1.042483660130719,-0.7875816993464052,0.8287937743190662,71,72,73,0
-0.7875816993464052,-1.0686274509803921,-0.9428104575163399,0.8171206225680934,72,73,74,0
-0.9428104575163399,-0.7875816993464052,-0.8839869281045751,0.8093385214007782,73,74,75,0
-0.8839869281045751,-0.9428104575163399,-0.8447712418300654,0.7976653696498055,74,75,75,0
-0.8447712418300654,-0.8839869281045751,-0.8937908496732027,0.7937743190661478,75,75,75,0
-0.8937908496732027,-0.8447712418300654,-0.8856209150326797,0.7976653696498055,75,75,76,0
-0.8856209150326797,-0.8937908496732027,-0.9166666666666666,0.7859922178988327,75,76,76,0
-0.9166666666666666,-0.8856209150326797,-0.9248366013071896,0.7859922178988327,76,76,76,0
-0.9248366013071896,-0.9166666666666666,-0.9493464052287581,0.7859922178988327,76,76,76,0
-0.9493464052287581,-0.9248366013071896,-0.7467320261437909,0.7859922178988327,76,76,77,0
-0.7467320261437909,-0.9493464052287581,-0.946078431372549,0.77431906614786,76,77,76,0
-0.946078431372549,-0.7467320261437909,-1.0049019607843137,0.7821011673151751,77,76,77,0
-1.0049019607843137,-0.946078431372549,-1.2026143790849673,0.77431906614786,76,77,77,0
-1.2026143790849673,-1.0049019607843137,-1.1715686274509804,0.77431906614786,77,77,78,0
-1.1715686274509804,-1.2026143790849673,-0.7908496732026143,0.7665369649805448,77,78,78,0
-0.7908496732026143,-1.1715686274509804,-0.880718954248366,0.7665369649805448,78,78,77,0
-0.880718954248366,-0.7908496732026143,-0.6535947712418301,0.7704280155642024,78,77,75,0
-0.6535947712418301,-0.880718954248366,-0.4493464052287582,0.7898832684824902,77,75,77,0
-0.4493464052287582,-0.6535947712418301,-0.49019607843137253,0.7704280155642024,75,77,115,0
-0.49019607843137253,-0.4493464052287582,-1.8888888888888888,0.5175097276264592,77,115,56,0
-1.8888888888888888,-0.49019607843137253,-0.46895424836601307,1.0622568093385214,115,56,78,1
-0.46895424836601307,-1.8888888888888888,-0.5,0.7665369649805448,56,78,77,0
-0.5,-0.46895424836601307,-0.45751633986928103,0.77431906614786,78,77,78,0
-0.45751633986928103,-0.5,-0.2238562091503268,0.7665369649805448,77,78,81,0
-0.2238562091503268,-0.45751633986928103,-1.1045751633986929,0.7354085603112841,78,81,76,0
-1.1045751633986929,-0.2238562091503268,-0.6797385620915033,0.7859922178988327,81,76,78,0
-0.6797385620915033,-1.1045751633986929,-0.6715686274509803,0.7626459143968871,76,78,76,0
-0.6715686274509803,-0.6797385620915033,-0.6928104575163399,0.7859922178988327,78,76,76,0
-0.6928104575163399,-0.6715686274509803,-0.8333333333333334,0.7821011673151751,76,76,75,0
-0.8333333333333334,-0.6928104575163399,-0.7565359477124183,0.7898832684824902,76,75,74,0
-0.7565359477124183,-0.8333333333333334,-0.619281045751634,0.8054474708171206,75,74,74,0
-0.619281045751634,-0.7565359477124183,-0.5735294117647058,0.8015564202334631,74,74,73,0
-0.5735294117647058,-0.619281045751634,-0.17973856209150327,0.8171206225680934,74,73,77,0
-0.17973856209150327,-0.5735294117647058,-0.5294117647058824,0.7782101167315175,73,77,76,0
-0.5294117647058824,-0.17973856209150327,-0.7875816993464052,0.7859922178988327,77,76,75,0
-0.7875816993464052,-0.5294117647058824,-0.6127450980392157,0.7937743190661478,76,75,75,0
-0.6127450980392157,-0.7875816993464052,-0.47058823529411764,0.7937743190661478,75,75,75,0
-0.47058823529411764,-0.6127450980392157,-0.7549019607843137,0.7898832684824902,75,75,74,0
-0.7549019607843137,-0.47058823529411764,-0.8349673202614379,0.8054474708171206,75,74,75,0
-0.8349673202614379,-0.7549019607843137,-0.7892156862745098,0.7976653696498055,74,75,74,0
-0.7892156862745098,-0.8349673202614379,-0.7875816993464052,0.8015564202334631,75,74,74,0
-0.7875816993464052,-0.7892156862745098,-0.880718954248366,0.8015564202334631,74,74,74,0
-0.880718954248366,-0.7875816993464052,-0.8562091503267973,0.8015564202334631,74,74,74,0
-0.8562091503267973,-0.880718954248366,-0.7238562091503268,0.8054474708171206,74,74,74,0
-0.7238562091503268,-0.8562091503267973,-0.8316993464052288,0.8093385214007782,74,74,73,0
-0.8316993464052288,-0.7238562091503268,-0.7467320261437909,0.8171206225680934,74,73,72,0
-0.7467320261437909,-0.8316993464052288,-0.8774509803921569,0.8287937743190662,73,72,73,0
-0.8774509803921569,-0.7467320261437909,-0.8790849673202614,0.8171206225680934,72,73,72,0
-0.8790849673202614,-0.8774509803921569,-0.6160130718954249,0.8326848249027238,73,72,72,0
-0.6160130718954249,-0.8790849673202614,-0.9281045751633987,0.8287937743190662,72,72,72,0
-0.9281045751633987,-0.6160130718954249,-0.7401960784313726,0.8249027237354085,72,72,71,0
-0.7401960784313726,-0.9281045751633987,-0.8235294117647058,0.8404669260700389,72,71,72,0
-0.8235294117647058,-0.7401960784313726,-1.1111111111111112,0.8287937743190662,71,72,72,0
-1.1111111111111112,-0.8235294117647058,-0.8758169934640523,0.8287937743190662,72,72,72,0
-0.8758169934640523,-1.1111111111111112,-1.0081699346405228,0.8249027237354085,72,72,74,0
-1.0081699346405228,-0.8758169934640523,-1.026143790849673,0.8093385214007782,72,74,73,0
-1.026143790849673,-1.0081699346405228,-0.8415032679738562,0.8210116731517509,74,73,73,0
-0.8415032679738562,-1.026143790849673,-0.9526143790849673,0.8210116731517509,73,73,72,0
