Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
1.2209414024975984,0.7367915465898175,0.8674351585014409,1.3035019455252919,95,46,85,1
0.8674351585014409,1.2209414024975984,0.6560999039385207,0.7003891050583657,46,85,89,0
0.6560999039385207,0.8674351585014409,0.675312199807877,0.669260700389105,85,89,88,0
0.675312199807877,0.6560999039385207,0.7252641690682037,0.6770428015564203,89,88,88,0
0.7252641690682037,0.675312199807877,0.8069164265129684,0.6770428015564203,88,88,87,0
0.8069164265129684,0.7252641690682037,0.7627281460134486,0.688715953307393,88,87,81,0
0.7627281460134486,0.8069164265129684,0.8174831892411143,0.7354085603112841,87,81,75,0
0.8174831892411143,0.7627281460134486,1.0134486071085496,0.7898832684824902,81,75,69,0
1.0134486071085496,0.8174831892411143,0.8876080691642652,0.8638132295719845,75,69,74,0
0.8876080691642652,1.0134486071085496,0.8126801152737753,0.8015564202334631,69,74,59,0
0.8126801152737753,0.8876080691642652,0.8770413064361191,1.0077821011673151,74,59,59,0
0.8770413064361191,0.8126801152737753,0.9116234390009607,1.0038910505836576,59,59,59,0
0.9116234390009607,0.8770413064361191,0.9337175792507204,1.0077821011673151,59,59,73,0
0.9337175792507204,0.9116234390009607,0.9385206532180596,0.8210116731517509,59,73,63,0
0.9385206532180596,0.9337175792507204,0.8895292987512008,0.9494163424124513,73,63,51,0
0.8895292987512008,0.9385206532180596,0.9356388088376562,1.1595330739299612,63,51,61,0
0.9356388088376562,0.8895292987512008,0.9356388088376562,0.9727626459143969,51,61,56,0
0.9356388088376562,0.9356388088376562,0.8741594620557157,1.0622568093385214,61,56,73,0
0.8741594620557157,0.9356388088376562,0.8539865513928915,0.8210116731517509,56,73,61,0
0.8539865513928915,0.8741594620557157,0.8165225744476465,0.9688715953307393,73,61,51,0
0.8165225744476465,0.8539865513928915,0.8952929875120077,1.1595330739299612,61,51,62,0
0.8952929875120077,0.8165225744476465,0.7031700288184438,0.953307392996109,51,62,69,0
0.7031700288184438,0.8952929875120077,0.9298751200768491,0.8638132295719845,62,69,56,0
0.9298751200768491,0.7031700288184438,0.9193083573487032,1.0622568093385214,69,56,77,0
0.9193083573487032,0.9298751200768491,1.0643611911623438,0.7704280155642024,56,77,74,0
1.0643611911623438,0.9193083573487032,0.9971181556195965,0.8093385214007782,77,74,52,0
