Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-1.9607843137254901,-2.088235294117647,-1.9950980392156863,0.867704280155642,71,69,76,0
-1.9950980392156863,-1.9607843137254901,-1.8905228758169934,0.7859922178988327,69,76,77,0
-1.8905228758169934,-1.9950980392156863,-1.9215686274509804,0.7782101167315175,76,77,105,0
-1.9215686274509804,-1.8905228758169934,-0.9656862745098039,0.5680933852140078,77,105,51,0
-0.9656862745098039,-1.9215686274509804,-1.9313725490196079,1.1750972762645915,105,51,70,1
-1.9313725490196079,-0.9656862745098039,-1.9003267973856208,0.8482490272373541,51,70,69,0
-1.9003267973856208,-1.9313725490196079,-2.0163398692810457,0.8599221789883269,70,69,69,0
-2.0163398692810457,-1.9003267973856208,-1.8888888888888888,0.867704280155642,69,69,72,0
-1.8888888888888888,-2.0163398692810457,-1.8839869281045751,0.8287937743190662,69,72,110,0
-1.8839869281045751,-1.8888888888888888,-0.9575163398692811,0.5447470817120622,72,110,51,0
-0.9575163398692811,-1.8839869281045751,-2.0277777777777777,1.1750972762645915,110,51,67,1
-2.0277777777777777,-0.9575163398692811,-1.9493464052287581,0.8871595330739299,51,67,103,0
-1.9493464052287581,-2.0277777777777777,-0.9411764705882353,0.5797665369649806,67,103,51,0
-0.9411764705882353,-1.9493464052287581,-1.9101307189542485,1.171206225680934,103,51,72,1
-1.9101307189542485,-0.9411764705882353,-2.0065359477124183,0.8287937743190662,51,72,70,0
-2.0065359477124183,-1.9101307189542485,-2.0130718954248366,0.8521400778210116,72,70,69,0
-2.0130718954248366,-2.0065359477124183,-2.0277777777777777,0.867704280155642,70,69,71,0
-2.0277777777777777,-2.0130718954248366,-1.9133986928104576,0.8365758754863813,69,71,114,0
-1.9133986928104576,-2.0277777777777777,-1.0604575163398693,0.5252918287937743,71,114,48,0
-1.0604575163398693,-1.9133986928104576,-1.9673202614379084,1.2256809338521402,114,48,69,1
-1.9673202614379084,-1.0604575163398693,-1.9150326797385622,0.8599221789883269,48,69,95,0
-1.9150326797385622,-1.9673202614379084,-1.022875816993464,0.6303501945525292,69,95,57,0
-1.022875816993464,-1.9150326797385622,-2.0163398692810457,1.0505836575875487,95,57,71,1
-2.0163398692810457,-1.022875816993464,-1.9591503267973855,0.8365758754863813,57,71,68,0
-1.9591503267973855,-2.0163398692810457,-2.0359477124183005,0.8715953307392996,71,68,68,0
-2.0359477124183005,-1.9591503267973855,-1.973856209150327,0.8754863813229572,68,68,70,0
-1.973856209150327,-2.0359477124183005,-1.934640522875817,0.8521400778210116,68,70,117,0
-1.934640522875817,-1.973856209150327,-1.2107843137254901,0.5097276264591439,70,117,46,0
-1.2107843137254901,-1.934640522875817,-2.0065359477124183,1.2879377431906616,117,46,64,1
-2.0065359477124183,-1.2107843137254901,-1.9493464052287581,0.9260700389105059,46,64,109,0
-1.9493464052287581,-2.0065359477124183,-1.0245098039215685,0.5486381322957199,64,109,49,0
-1.0245098039215685,-1.9493464052287581,-2.034313725490196,1.2217898832684826,109,49,67,1
-2.034313725490196,-1.0245098039215685,-2.073529411764706,0.8910505836575876,49,67,101,0
-2.073529411764706,-2.034313725490196,-0.9624183006535948,0.5914396887159533,67,101,52,0
-0.9624183006535948,-2.073529411764706,-1.9934640522875817,1.1517509727626458,101,52,75,1
-1.9934640522875817,-0.9624183006535948,-1.9607843137254901,0.7976653696498055,52,75,75,0
-1.9607843137254901,-1.9934640522875817,-1.9983660130718954,0.7976653696498055,75,75,76,0
-1.9983660130718954,-1.9607843137254901,-1.8872549019607843,0.7821011673151751,75,76,77,0
-1.8872549019607843,-1.9983660130718954,-1.9330065359477124,0.7704280155642024,76,77,100,0
-1.9330065359477124,-1.8872549019607843,-1.0620915032679739,0.5953307392996109,77,100,56,0
-1.0620915032679739,-1.9330065359477124,-2.0833333333333335,1.066147859922179,100,56,74,1
-2.0833333333333335,-1.0620915032679739,-1.9722222222222223,0.8093385214007782,56,74,74,0
-1.9722222222222223,-2.0833333333333335,-1.9967320261437909,0.8093385214007782,74,74,77,0
-1.9967320261437909,-1.9722222222222223,-1.8872549019607843,0.7704280155642024,74,77,77,0
-1.8872549019607843,-1.9967320261437909,-1.9052287581699345,0.7704280155642024,77,77,101,0
-1.9052287581699345,-1.8872549019607843,-0.923202614379085,0.5914396887159533,77,101,65,0
-0.923202614379085,-1.9052287581699345,-1.9689542483660132,0.914396887159533,101,65,79,1
-1.9689542483660132,-0.923202614379085,-2.0294117647058822,0.7587548638132295,65,79,72,0
-2.0294117647058822,-1.9689542483660132,-1.9428104575163399,0.8249027237354085,79,72,111,0
