Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.7747163695299838,-0.8525121555915721,-0.7341977309562399,0.8443579766536965,57,71,67,0
-0.7341977309562399,-0.7747163695299838,-0.8184764991896273,0.8871595330739299,71,67,59,0
-0.8184764991896273,-0.7341977309562399,-1.006482982171799,1.0155642023346303,67,59,50,0
-1.006482982171799,-0.8184764991896273,-1.1653160453808753,1.1828793774319066,59,50,47,0
-1.1653160453808753,-1.006482982171799,-1.246353322528363,1.264591439688716,50,47,48,0
-1.246353322528363,-1.1653160453808753,-1.0713128038897892,1.2295719844357977,47,48,48,0
-1.0713128038897892,-1.246353322528363,-1.012965964343598,1.245136186770428,48,48,50,0
-1.012965964343598,-1.0713128038897892,-0.8654781199351702,1.178988326848249,48,50,56,0
-0.8654781199351702,-1.012965964343598,-1.0664505672609401,1.0700389105058365,50,56,96,0
-1.0664505672609401,-0.8654781199351702,-1.0696920583468394,0.622568093385214,56,96,47,0
-1.0696920583468394,-1.0664505672609401,-1.299837925445705,1.264591439688716,96,47,60,2
-1.299837925445705,-1.0696920583468394,-1.072933549432739,1.0,47,60,109,0
-1.072933549432739,-1.299837925445705,-1.0988654781199352,0.5486381322957199,60,109,49,0
-1.0988654781199352,-1.072933549432739,-1.1847649918962724,1.2023346303501945,109,49,58,2
-1.1847649918962724,-1.0988654781199352,-0.7341977309562399,1.0194552529182879,49,58,107,0
-0.7341977309562399,-1.1847649918962724,-1.012965964343598,0.556420233463035,58,107,47,0
-1.012965964343598,-0.7341977309562399,-0.9384116693679092,1.2762645914396886,107,47,87,2
-0.9384116693679092,-1.012965964343598,-0.9611021069692058,0.6848249027237354,47,87,40,0
-0.9611021069692058,-0.9384116693679092,-0.9594813614262561,1.490272373540856,87,40,104,2
-0.9594813614262561,-0.9611021069692058,-1.2495948136142625,0.5758754863813229,40,104,43,0
-1.2495948136142625,-0.9594813614262561,-0.9303079416531604,1.377431906614786,104,43,103,2
-0.9303079416531604,-1.2495948136142625,-1.1264181523500811,0.5797665369649806,43,103,43,0
-1.1264181523500811,-0.9303079416531604,-0.8492706645056726,1.3696498054474708,103,43,98,2
-0.8492706645056726,-1.1264181523500811,-0.7957860615883307,0.6070038910505836,43,98,43,0
-0.7957860615883307,-0.8492706645056726,-0.7925445705024311,1.3696498054474708,98,43,88,2
-0.7925445705024311,-0.7957860615883307,-0.9481361426256077,0.6770428015564203,43,88,37,0
-0.9481361426256077,-0.7925445705024311,-0.9611021069692058,1.6186770428015564,88,37,35,2
