Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
0.05241935483870968,0.7782258064516129,-0.04032258064516129,1.1750972762645915,240,51,51,0
-0.04032258064516129,0.05241935483870968,0.10483870967741936,1.1750972762645915,51,51,51,0
0.10483870967741936,-0.04032258064516129,0.12096774193548387,1.1750972762645915,51,51,51,0
0.12096774193548387,0.10483870967741936,0.10080645161290322,1.1750972762645915,51,51,51,0
0.10080645161290322,0.12096774193548387,0.0,1.1634241245136188,51,51,51,0
0.0,0.10080645161290322,0.08064516129032258,1.1634241245136188,51,51,50,0
0.08064516129032258,0.0,0.09274193548387097,1.198443579766537,51,50,49,0
0.09274193548387097,0.08064516129032258,0.06854838709677419,1.2023346303501945,50,49,50,0
0.06854838709677419,0.09274193548387097,-0.024193548387096774,1.1828793774319066,49,50,50,0
-0.024193548387096774,0.06854838709677419,0.10080645161290322,1.1945525291828794,50,50,49,0
0.10080645161290322,-0.024193548387096774,0.0967741935483871,1.206225680933852,50,49,49,0
0.0967741935483871,0.10080645161290322,0.08064516129032258,1.2101167315175096,49,49,50,0
0.08064516129032258,0.0967741935483871,0.004032258064516129,1.178988326848249,49,50,50,0
0.004032258064516129,0.08064516129032258,0.0846774193548387,1.1906614785992218,50,50,50,0
0.0846774193548387,0.004032258064516129,0.12903225806451613,1.1945525291828794,50,50,50,0
0.12903225806451613,0.0846774193548387,0.056451612903225805,1.1867704280155642,50,50,51,0
0.056451612903225805,0.12903225806451613,0.012096774193548387,1.1634241245136188,50,51,50,0
0.012096774193548387,0.056451612903225805,0.125,1.1867704280155642,51,50,49,0
0.125,0.012096774193548387,0.12096774193548387,1.2023346303501945,50,49,49,0
0.12096774193548387,0.125,0.028225806451612902,1.2023346303501945,49,49,50,0
0.028225806451612902,0.12096774193548387,0.024193548387096774,1.1906614785992218,49,50,49,0
0.024193548387096774,0.028225806451612902,0.10080645161290322,1.2023346303501945,50,49,49,0
0.10080645161290322,0.024193548387096774,0.10887096774193548,1.2101167315175096,49,49,50,0
0.10887096774193548,0.10080645161290322,-0.016129032258064516,1.1828793774319066,49,50,51,0
-0.016129032258064516,0.10887096774193548,0.10483870967741936,1.1556420233463034,50,51,51,0
0.10483870967741936,-0.016129032258064516,0.12096774193548387,1.1673151750972763,51,51,52,0
0.12096774193548387,0.10483870967741936,0.0846774193548387,1.1517509727626458,51,52,52,0
0.0846774193548387,0.12096774193548387,0.0,1.1439688715953307,52,52,52,0
0.0,0.0846774193548387,0.0846774193548387,1.1517509727626458,52,52,51,0
0.0846774193548387,0.0,0.08870967741935484,1.1634241245136188,52,51,50,0
0.08870967741935484,0.0846774193548387,0.12096774193548387,1.178988326848249,51,50,51,0
0.12096774193548387,0.08870967741935484,-0.028225806451612902,1.171206225680934,50,51,115,0
-0.028225806451612902,0.12096774193548387,-0.43951612903225806,0.5175097276264592,51,115,44,0
-0.43951612903225806,-0.028225806451612902,0.13709677419354838,1.3540856031128405,115,44,50,2
0.13709677419354838,-0.43951612903225806,0.09274193548387097,1.198443579766537,44,50,50,0
0.09274193548387097,0.13709677419354838,0.04435483870967742,1.1828793774319066,50,50,51,0
0.04435483870967742,0.09274193548387097,-0.008064516129032258,1.171206225680934,50,51,50,0
-0.008064516129032258,0.04435483870967742,0.07661290322580645,1.1867704280155642,51,50,50,0
0.07661290322580645,-0.008064516129032258,0.11290322580645161,1.1945525291828794,50,50,49,0
0.11290322580645161,0.07661290322580645,0.020161290322580645,1.2023346303501945,50,49,50,0
0.020161290322580645,0.11290322580645161,-0.056451612903225805,1.178988326848249,49,50,50,0
-0.056451612903225805,0.020161290322580645,0.07661290322580645,1.1828793774319066,50,50,50,0
0.07661290322580645,-0.056451612903225805,0.06854838709677419,1.1906614785992218,50,50,51,0
0.06854838709677419,0.07661290322580645,0.008064516129032258,1.1750972762645915,50,51,51,0
0.008064516129032258,0.06854838709677419,-0.04435483870967742,1.1673151750972763,51,51,52,0
-0.04435483870967742,0.008064516129032258,0.07661290322580645,1.1517509727626458,51,52,51,0
0.07661290322580645,-0.04435483870967742,0.08870967741935484,1.1595330739299612,52,51,51,0
0.08870967741935484,0.07661290322580645,0.056451612903225805,1.1556420233463034,51,51,52,0
0.056451612903225805,0.08870967741935484,-0.028225806451612902,1.1361867704280155,51,52,52,0
-0.028225806451612902,0.056451612903225805,0.056451612903225805,1.1439688715953307,52,52,51,0
0.056451612903225805,-0.028225806451612902,0.07661290322580645,1.1634241245136188,52,51,51,0
0.07661290322580645,0.056451612903225805,0.04032258064516129,1.1750972762645915,51,51,51,0
0.04032258064516129,0.07661290322580645,-0.06048387096774194,1.1556420233463034,51,51,51,0
-0.06048387096774194,0.04032258064516129,0.04838709677419355,1.1595330739299612,51,51,51,0
0.04838709677419355,-0.06048387096774194,0.06451612903225806,1.171206225680934,51,51,50,0
0.06451612903225806,0.04838709677419355,0.04435483870967742,1.1828793774319066,51,50,51,0
0.04435483870967742,0.06451612903225806,-0.04435483870967742,1.1556420233463034,50,51,51,0
-0.04435483870967742,0.04435483870967742,0.012096774193548387,1.1595330739299612,51,51,51,0
0.012096774193548387,-0.04435483870967742,0.07258064516129033,1.1750972762645915,51,51,50,0
0.07258064516129033,0.012096774193548387,0.04838709677419355,1.1828793774319066,51,50,51,0
0.04838709677419355,0.07258064516129033,0.016129032258064516,1.1556420233463034,50,51,51,0
0.016129032258064516,0.04838709677419355,0.04838709677419355,1.1595330739299612,51,51,50,0
0.04838709677419355,0.016129032258064516,0.09274193548387097,1.178988326848249,51,50,50,0
0.09274193548387097,0.04838709677419355,0.04838709677419355,1.1945525291828794,50,50,50,0
0.04838709677419355,0.09274193548387097,-0.03225806451612903,1.1828793774319066,50,50,50,0
-0.03225806451612903,0.04838709677419355,-0.024193548387096774,1.178988326848249,50,50,50,0
-0.024193548387096774,-0.03225806451612903,0.04435483870967742,1.1828793774319066,50,50,49,0
0.04435483870967742,-0.024193548387096774,0.0,1.206225680933852,50,49,50,0
0.0,0.04435483870967742,-0.08064516129032258,1.1828793774319066,49,50,51,0
-0.08064516129032258,0.0,-0.004032258064516129,1.1750972762645915,50,51,50,0
-0.004032258064516129,-0.08064516129032258,0.024193548387096774,1.1828793774319066,51,50,51,0
0.024193548387096774,-0.004032258064516129,0.036290322580645164,1.1750972762645915,50,51,50,0
0.036290322580645164,0.024193548387096774,-0.06854838709677419,1.1867704280155642,51,50,51,0
-0.06854838709677419,0.036290322580645164,-0.11693548387096774,1.1750972762645915,50,51,51,0
-0.11693548387096774,-0.06854838709677419,0.0,1.1750972762645915,51,51,50,0
0.0,-0.11693548387096774,0.0,1.1867704280155642,51,50,50,0
0.0,0.0,-0.06451612903225806,1.1906614785992218,50,50,50,0
-0.06451612903225806,0.0,-0.0967741935483871,1.1867704280155642,50,50,50,0
-0.0967741935483871,-0.06451612903225806,0.020161290322580645,1.198443579766537,50,50,48,0
0.020161290322580645,-0.0967741935483871,-0.008064516129032258,1.2334630350194553,50,48,49,0
-0.008064516129032258,0.020161290322580645,-0.06451612903225806,1.2140077821011672,48,49,115,0
-0.06451612903225806,-0.008064516129032258,-0.49193548387096775,0.5214007782101168,49,115,45,0
-0.49193548387096775,-0.06451612903225806,0.32661290322580644,1.3229571984435797,115,45,48,2
0.32661290322580644,-0.49193548387096775,0.04032258064516129,1.2256809338521402,45,48,50,0
0.04032258064516129,0.32661290322580644,0.03225806451612903,1.1906614785992218,48,50,50,0
0.03225806451612903,0.04032258064516129,-0.036290322580645164,1.178988326848249,50,50,51,0
-0.036290322580645164,0.03225806451612903,-0.11693548387096774,1.1556420233463034,50,51,51,0
-0.11693548387096774,-0.036290322580645164,-0.020161290322580645,1.1595330739299612,51,51,51,0
-0.020161290322580645,-0.11693548387096774,0.05241935483870968,1.1673151750972763,51,51,51,0
0.05241935483870968,-0.020161290322580645,-0.056451612903225805,1.171206225680934,51,51,52,0
-0.056451612903225805,0.05241935483870968,-0.125,1.1517509727626458,51,52,51,0
-0.125,-0.056451612903225805,0.008064516129032258,1.1595330739299612,52,51,50,0
0.008064516129032258,-0.125,0.024193548387096774,1.178988326848249,51,50,50,0
0.024193548387096774,0.008064516129032258,-0.016129032258064516,1.178988326848249,50,50,51,0
-0.016129032258064516,0.024193548387096774,-0.10080645161290322,1.171206225680934,50,51,50,0
-0.10080645161290322,-0.016129032258064516,0.012096774193548387,1.178988326848249,51,50,49,0
0.012096774193548387,-0.10080645161290322,-0.028225806451612902,1.206225680933852,50,49,50,0
-0.028225806451612902,0.012096774193548387,-0.125,1.1945525291828794,49,50,51,0
-0.125,-0.028225806451612902,-0.13709677419354838,1.171206225680934,50,51,49,0
-0.13709677419354838,-0.125,-0.04435483870967742,1.2023346303501945,51,49,49,0
-0.04435483870967742,-0.13709677419354838,-0.024193548387096774,1.2023346303501945,49,49,50,0
-0.024193548387096774,-0.04435483870967742,-0.11693548387096774,1.198443579766537,49,50,51,0
-0.11693548387096774,-0.024193548387096774,-0.10080645161290322,1.171206225680934,50,51,50,0
-0.10080645161290322,-0.11693548387096774,-0.012096774193548387,1.1828793774319066,51,50,51,0
-0.012096774193548387,-0.10080645161290322,-0.10887096774193548,1.1634241245136188,50,51,51,0
-0.10887096774193548,-0.012096774193548387,-0.036290322580645164,1.1595330739299612,51,51,51,0
-0.036290322580645164,-0.10887096774193548,-0.024193548387096774,1.1634241245136188,51,51,51,0
-0.024193548387096774,-0.036290322580645164,-0.12096774193548387,1.1634241245136188,51,51,52,0
-0.12096774193548387,-0.024193548387096774,-0.11290322580645161,1.1478599221789882,51,52,51,0
-0.11290322580645161,-0.12096774193548387,-0.04838709677419355,1.1673151750972763,52,51,51,0
-0.04838709677419355,-0.11290322580645161,-0.06048387096774194,1.1750972762645915,51,51,51,0
-0.06048387096774194,-0.04838709677419355,-0.125,1.1556420233463034,51,51,52,0
-0.125,-0.06048387096774194,-0.07258064516129033,1.1517509727626458,51,52,50,0
-0.07258064516129033,-0.125,-0.05241935483870968,1.1828793774319066,52,50,50,0
-0.05241935483870968,-0.07258064516129033,-0.125,1.1867704280155642,50,50,50,0
-0.125,-0.05241935483870968,-0.06451612903225806,1.178988326848249,50,50,50,0
-0.06451612903225806,-0.125,-0.11693548387096774,1.1906614785992218,50,50,51,0
-0.11693548387096774,-0.06451612903225806,-0.1935483870967742,1.1673151750972763,50,51,51,0
-0.1935483870967742,-0.11693548387096774,-0.08064516129032258,1.1595330739299612,51,51,51,0
-0.08064516129032258,-0.1935483870967742,-0.07258064516129033,1.1750972762645915,51,51,50,0
-0.07258064516129033,-0.08064516129032258,-0.06854838709677419,1.178988326848249,51,50,51,0
