Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-3.435483870967742,-2.2903225806451615,-3.439516129032258,1.1556420233463034,314,51,51,0
-3.439516129032258,-3.435483870967742,-3.3266129032258065,1.1556420233463034,51,51,114,0
-3.3266129032258065,-3.439516129032258,-4.05241935483871,0.5252918287937743,51,114,45,0
-4.05241935483871,-3.3266129032258065,-3.3225806451612905,1.3229571984435797,114,45,51,2
-3.3225806451612905,-4.05241935483871,-3.4274193548387095,1.1634241245136188,45,51,51,0
-3.4274193548387095,-3.3225806451612905,-3.435483870967742,1.1595330739299612,51,51,52,0
-3.435483870967742,-3.4274193548387095,-3.3548387096774195,1.140077821011673,51,52,101,0
-3.3548387096774195,-3.435483870967742,-3.7016129032258065,0.5914396887159533,52,101,43,0
-3.7016129032258065,-3.3548387096774195,-3.3024193548387095,1.3657587548638133,101,43,51,2
-3.3024193548387095,-3.7016129032258065,-3.3266129032258065,1.1750972762645915,43,51,52,0
-3.3266129032258065,-3.3024193548387095,-3.379032258064516,1.132295719844358,51,52,52,0
-3.379032258064516,-3.3266129032258065,-3.375,1.1478599221789882,52,52,53,0
-3.375,-3.379032258064516,-3.213709677419355,1.1284046692607004,52,53,53,0
-3.213709677419355,-3.375,-3.2983870967741935,1.11284046692607,53,53,115,0
-3.2983870967741935,-3.213709677419355,-3.935483870967742,0.5214007782101168,53,115,45,0
-3.935483870967742,-3.2983870967741935,-3.254032258064516,1.3268482490272373,115,45,53,2
-3.254032258064516,-3.935483870967742,-3.346774193548387,1.11284046692607,45,53,53,0
-3.346774193548387,-3.254032258064516,-3.4153225806451615,1.1206225680933852,53,53,54,0
-3.4153225806451615,-3.346774193548387,-3.2903225806451615,1.1089494163424125,53,54,100,0
-3.2903225806451615,-3.4153225806451615,-3.568548387096774,0.5953307392996109,54,100,43,0
-3.568548387096774,-3.2903225806451615,-3.306451612903226,1.3657587548638133,100,43,51,2
-3.306451612903226,-3.568548387096774,-3.3951612903225805,1.171206225680934,43,51,53,0
-3.3951612903225805,-3.306451612903226,-3.399193548387097,1.1284046692607004,51,53,52,0
-3.399193548387097,-3.3951612903225805,-3.463709677419355,1.1478599221789882,53,52,101,0
-3.463709677419355,-3.399193548387097,-3.786290322580645,0.5914396887159533,52,101,44,0
-3.786290322580645,-3.463709677419355,-3.2620967741935485,1.33852140077821,101,44,51,2
-3.2620967741935485,-3.786290322580645,-3.370967741935484,1.1634241245136188,44,51,53,0
-3.370967741935484,-3.2620967741935485,-3.2419354838709675,1.1245136186770428,51,53,55,0
-3.2419354838709675,-3.370967741935484,-3.2943548387096775,1.0856031128404668,53,55,55,0
-3.2943548387096775,-3.2419354838709675,-3.0080645161290325,1.0739299610894941,55,55,54,0
-3.0080645161290325,-3.2943548387096775,-3.2620967741935485,1.105058365758755,55,54,53,0
-3.2620967741935485,-3.0080645161290325,-3.439516129032258,1.11284046692607,54,53,100,0
-3.439516129032258,-3.2620967741935485,-3.75,0.5953307392996109,53,100,45,0
-3.75,-3.439516129032258,-3.1975806451612905,1.3151750972762646,100,45,53,2
-3.1975806451612905,-3.75,-3.1048387096774195,1.11284046692607,45,53,55,0
-3.1048387096774195,-3.1975806451612905,-3.25,1.0778210116731517,53,55,55,0
-3.25,-3.1048387096774195,-3.314516129032258,1.0739299610894941,55,55,101,0
-3.314516129032258,-3.25,-3.6330645161290325,0.5914396887159533,55,101,46,0
-3.6330645161290325,-3.314516129032258,-3.056451612903226,1.2801556420233462,101,46,55,2
