Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-3.9157212317666126,-2.0081037277147487,-1.9303079416531606,1.171206225680934,131,51,130,1
-1.9303079416531606,-3.9157212317666126,-4.340356564019449,0.4591439688715953,51,130,51,0
-4.340356564019449,-1.9303079416531606,-1.8233387358184765,1.1673151750972763,130,51,130,1
-1.8233387358184765,-4.340356564019449,-3.745542949756888,0.4591439688715953,51,130,52,0
-3.745542949756888,-1.8233387358184765,-1.7358184764991895,1.1439688715953307,130,52,131,1
-1.7358184764991895,-3.745542949756888,-4.0907617504051865,0.45525291828793774,52,131,55,0
-4.0907617504051865,-1.7358184764991895,-2.3306320907617506,1.0817120622568093,131,55,129,1
-2.3306320907617506,-4.0907617504051865,-4.304700162074554,0.46303501945525294,55,129,57,0
-4.304700162074554,-2.3306320907617506,-1.8363047001620745,1.046692607003891,129,57,129,1
-1.8363047001620745,-4.304700162074554,-3.967585089141005,0.46303501945525294,57,129,58,0
-3.967585089141005,-1.8363047001620745,-2.341977309562399,1.0311284046692606,129,58,129,1
-2.341977309562399,-3.967585089141005,-4.338735818476499,0.46303501945525294,58,129,53,0
-4.338735818476499,-2.341977309562399,-2.3841166936790925,1.11284046692607,129,53,131,1
-2.3841166936790925,-4.338735818476499,-4.079416531604538,0.45525291828793774,53,131,51,0
-4.079416531604538,-2.3841166936790925,-1.7909238249594814,1.1634241245136188,131,51,131,1
-1.7909238249594814,-4.079416531604538,-4.021069692058346,0.45525291828793774,51,131,51,0
-4.021069692058346,-1.7909238249594814,-2.3128038897893033,1.1634241245136188,131,51,130,1
-2.3128038897893033,-4.021069692058346,-4.13128038897893,0.4591439688715953,51,130,48,0
-4.13128038897893,-2.3128038897893033,-2.2106969205834686,1.2373540856031129,130,48,131,1
-2.2106969205834686,-4.13128038897893,-3.9967585089141004,0.45525291828793774,48,131,50,0
-3.9967585089141004,-2.2106969205834686,-2.157212317666126,1.1945525291828794,131,50,130,1
-2.157212317666126,-3.9967585089141004,-4.157212317666127,0.4591439688715953,50,130,49,0
-4.157212317666127,-2.157212317666126,-2.2512155591572123,1.2217898832684826,130,49,131,1
-2.2512155591572123,-4.157212317666127,-4.006482982171799,0.45525291828793774,49,131,49,0
-4.006482982171799,-2.2512155591572123,-1.6564019448946516,1.206225680933852,131,49,131,1
-1.6564019448946516,-4.006482982171799,-4.012965964343598,0.45525291828793774,49,131,50,0
-4.012965964343598,-1.6564019448946516,-1.6726094003241492,1.1945525291828794,131,50,130,1
-1.6726094003241492,-4.012965964343598,-3.591572123176661,0.4591439688715953,50,130,48,0
-3.591572123176661,-1.6726094003241492,-2.0421393841166937,1.2334630350194553,130,48,131,1
-2.0421393841166937,-3.591572123176661,-3.8508914100486225,0.45525291828793774,48,131,50,0
-3.8508914100486225,-2.0421393841166937,-2.048622366288493,1.178988326848249,131,50,130,1
-2.048622366288493,-3.8508914100486225,-3.9367909238249594,0.4591439688715953,50,130,48,0
-3.9367909238249594,-2.048622366288493,-1.7098865478119936,1.2256809338521402,130,48,131,1
-1.7098865478119936,-3.9367909238249594,-3.6677471636953,0.45525291828793774,48,131,49,0
-3.6677471636953,-1.7098865478119936,-1.6369529983792546,1.2023346303501945,131,49,131,1
-1.6369529983792546,-3.6677471636953,-3.9432739059967585,0.45525291828793774,49,131,53,0
-3.9432739059967585,-1.6369529983792546,-2.0502431118314424,1.1284046692607004,131,53,130,1
-2.0502431118314424,-3.9432739059967585,-3.8233387358184765,0.4591439688715953,53,130,54,0
-3.8233387358184765,-2.0502431118314424,-1.9562398703403565,1.105058365758755,130,54,130,1
-1.9562398703403565,-3.8233387358184765,-4.037277147487845,0.4591439688715953,54,130,56,0
-4.037277147487845,-1.9562398703403565,-1.9497568881685576,1.0622568093385214,130,56,129,1
-1.9497568881685576,-4.037277147487845,-3.8071312803889787,0.46303501945525294,56,129,54,0
-3.8071312803889787,-1.9497568881685576,-1.8719611021069693,1.0972762645914398,129,54,130,1
-1.8719611021069693,-3.8071312803889787,-3.753646677471637,0.4591439688715953,54,130,56,0
-3.753646677471637,-1.8719611021069693,-1.8298217179902756,1.0700389105058365,130,56,129,1
-1.8298217179902756,-3.753646677471637,-3.9432739059967585,0.46303501945525294,56,129,54,0
-3.9432739059967585,-1.8298217179902756,-1.4343598055105349,1.0972762645914398,129,54,130,1
-1.4343598055105349,-3.9432739059967585,-3.3452188006482984,0.4591439688715953,54,130,56,0
-3.3452188006482984,-1.4343598055105349,-1.2674230145867098,1.0700389105058365,130,56,130,1
-1.2674230145867098,-3.3452188006482984,-3.6839546191247976,0.4591439688715953,56,130,56,0
-3.6839546191247976,-1.2674230145867098,-1.7844408427876823,1.0583657587548638,130,56,128,1
-1.7844408427876823,-3.6839546191247976,-4.025931928687196,0.4669260700389105,56,128,57,0
-4.025931928687196,-1.7844408427876823,-1.4716369529983793,1.046692607003891,128,57,129,1
-1.4716369529983793,-4.025931928687196,-3.8071312803889787,0.46303501945525294,57,129,58,0
-3.8071312803889787,-1.4716369529983793,-1.8881685575364668,1.0233463035019454,129,58,128,1
-1.8881685575364668,-3.8071312803889787,-3.880064829821718,0.4669260700389105,58,128,56,0
-3.880064829821718,-1.8881685575364668,-1.586709886547812,1.0700389105058365,128,56,130,1
-1.586709886547812,-3.880064829821718,-3.5883306320907615,0.4591439688715953,56,130,58,0
-3.5883306320907615,-1.586709886547812,-1.747163695299838,1.0311284046692606,130,58,129,1
-1.747163695299838,-3.5883306320907615,-3.6985413290113454,0.46303501945525294,58,129,56,0
-3.6985413290113454,-1.747163695299838,-1.4927066450567261,1.0700389105058365,129,56,130,1
-1.4927066450567261,-3.6985413290113454,-3.572123176661264,0.4591439688715953,56,130,55,0
-3.572123176661264,-1.4927066450567261,-1.5478119935170178,1.0817120622568093,130,55,130,1
-1.5478119935170178,-3.572123176661264,-3.658022690437601,0.4591439688715953,55,130,50,0
-3.658022690437601,-1.5478119935170178,-1.5283630470016207,1.1945525291828794,130,50,131,1
-1.5283630470016207,-3.658022690437601,-3.7050243111831445,0.45525291828793774,50,131,50,0
-3.7050243111831445,-1.5283630470016207,-1.6726094003241492,1.1906614785992218,131,50,131,1
-1.6726094003241492,-3.7050243111831445,-3.9918962722852513,0.45525291828793774,50,131,49,0
-3.9918962722852513,-1.6726094003241492,-1.5883306320907618,1.2140077821011672,131,49,131,1
-1.5883306320907618,-3.9918962722852513,-3.7034035656401945,0.45525291828793774,49,131,50,0
-3.7034035656401945,-1.5883306320907618,-1.7358184764991895,1.1906614785992218,131,50,131,1
-1.7358184764991895,-3.7034035656401945,-3.9578606158833063,0.45525291828793774,50,131,51,0
-3.9578606158833063,-1.7358184764991895,-1.8492706645056727,1.1595330739299612,131,51,130,1
-1.8492706645056727,-3.9578606158833063,-4.115072933549433,0.4591439688715953,51,130,47,0
-4.115072933549433,-1.8492706645056727,-1.9546191247974067,1.2684824902723735,130,47,132,1
-1.9546191247974067,-4.115072933549433,-3.9481361426256076,0.45136186770428016,47,132,47,0
-3.9481361426256076,-1.9546191247974067,-1.8508914100486225,1.2568093385214008,132,47,131,1
-1.8508914100486225,-3.9481361426256076,-4.035656401944895,0.45525291828793774,47,131,44,0
-4.035656401944895,-1.8508914100486225,-1.8152350081037276,1.3346303501945525,131,44,132,1
-1.8152350081037276,-4.035656401944895,-3.9092382495948135,0.45136186770428016,44,132,47,0
-3.9092382495948135,-1.8152350081037276,-1.4051863857374391,1.264591439688716,132,47,132,1
-1.4051863857374391,-3.9092382495948135,-3.891410048622366,0.45136186770428016,47,132,49,0
-3.891410048622366,-1.4051863857374391,-1.9562398703403565,1.2101167315175096,132,49,132,1
-1.9562398703403565,-3.891410048622366,-3.7974068071312805,0.45136186770428016,49,132,48,0
-3.7974068071312805,-1.9562398703403565,-1.5575364667747165,1.2412451361867705,132,48,132,1
