Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.9375600384245918,-1.1152737752161384,0.19116234390009607,0.5875486381322957,99,102,100,0
0.19116234390009607,-0.9375600384245918,-1.12776176753122,0.5992217898832685,102,100,102,0
-1.12776176753122,0.19116234390009607,-1.12776176753122,0.5875486381322957,100,102,104,0
-1.12776176753122,-1.12776176753122,-0.1786743515850144,0.5758754863813229,102,104,103,0
-0.1786743515850144,-1.12776176753122,-1.1690682036503361,0.5797665369649806,104,103,105,0
-1.1690682036503361,-0.1786743515850144,-0.42459173871277617,0.5680933852140078,103,105,104,0
-0.42459173871277617,-1.1690682036503361,-1.0086455331412103,0.5719844357976653,105,104,108,0
-1.0086455331412103,-0.42459173871277617,-0.8078770413064361,0.5525291828793775,104,108,108,0
-0.8078770413064361,-1.0086455331412103,-0.8904899135446686,0.5525291828793775,108,108,110,0
-0.8904899135446686,-0.8078770413064361,-1.3112391930835734,0.5447470817120622,108,110,109,0
-1.3112391930835734,-0.8904899135446686,-1.6666666666666667,0.5486381322957199,110,109,110,0
-1.6666666666666667,-1.3112391930835734,-1.048030739673391,0.5408560311284046,109,110,107,0
-1.048030739673391,-1.6666666666666667,-1.1268011527377522,0.556420233463035,110,107,104,0
-1.1268011527377522,-1.048030739673391,-1.1556195965417868,0.5758754863813229,107,104,100,0
-1.1556195965417868,-1.1268011527377522,-1.1508165225744476,0.5953307392996109,104,100,100,0
-1.1508165225744476,-1.1556195965417868,-0.8491834774255523,0.5992217898832685,100,100,101,0
-0.8491834774255523,-1.1508165225744476,-0.8943323727185398,0.5914396887159533,100,101,103,0
-0.8943323727185398,-0.8491834774255523,-1.0624399615754083,0.5797665369649806,101,103,100,0
-1.0624399615754083,-0.8943323727185398,-0.978866474543708,0.5953307392996109,103,100,100,0
-0.978866474543708,-1.0624399615754083,-1.0874159462055715,0.5992217898832685,100,100,100,0
-1.0874159462055715,-0.978866474543708,-1.0537944284341978,0.5992217898832685,100,100,100,0
-1.0537944284341978,-1.0874159462055715,-0.6983669548511047,0.5992217898832685,100,100,100,0
-0.6983669548511047,-1.0537944284341978,-0.8933717579250721,0.5953307392996109,100,100,102,0
-0.8933717579250721,-0.6983669548511047,-0.8722382324687801,0.5836575875486382,100,102,102,0
-0.8722382324687801,-0.8933717579250721,-0.7800192122958693,0.5836575875486382,102,102,102,0
-0.7800192122958693,-0.8722382324687801,-0.8981748318924111,0.5875486381322957,102,102,103,0
-0.8981748318924111,-0.7800192122958693,-0.8232468780019212,0.5797665369649806,102,103,102,0
-0.8232468780019212,-0.8981748318924111,-0.8722382324687801,0.5836575875486382,103,102,104,0
-0.8722382324687801,-0.8232468780019212,-0.7079731027857828,0.5758754863813229,102,104,104,0
-0.7079731027857828,-0.8722382324687801,-0.9740634005763689,0.5719844357976653,104,104,104,0
-0.9740634005763689,-0.7079731027857828,-0.9337175792507204,0.5719844357976653,104,104,106,0
-0.9337175792507204,-0.9740634005763689,-0.6724303554274735,0.5642023346303502,104,106,105,0
-0.6724303554274735,-0.9337175792507204,-1.0144092219020173,0.5680933852140078,106,105,107,0
-1.0144092219020173,-0.6724303554274735,-0.9932756964457252,0.5603112840466926,105,107,107,0
-0.9932756964457252,-1.0144092219020173,-0.829971181556196,0.556420233463035,107,107,109,0
-0.829971181556196,-0.9932756964457252,-0.9385206532180596,0.5486381322957199,107,109,109,0
-0.9385206532180596,-0.829971181556196,-1.032660902977906,0.5486381322957199,109,109,109,0
-1.032660902977906,-0.9385206532180596,-1.0922190201729107,0.5486381322957199,109,109,110,0
-1.0922190201729107,-1.032660902977906,-0.3746397694524496,0.5408560311284046,109,110,110,0
-0.3746397694524496,-1.0922190201729107,-0.6484149855907781,0.5408560311284046,110,110,111,0
