Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.91,-0.635,-0.67,0.8361111111111111,392,71,70,0
-0.67,-0.91,-0.755,0.8472222222222222,71,70,70,0
-0.755,-0.67,-0.525,0.85,70,70,71,0
-0.525,-0.755,-0.455,0.8444444444444444,70,71,71,0
-0.455,-0.525,-0.585,0.8416666666666667,71,71,73,0
-0.585,-0.455,-0.885,0.8111111111111111,71,73,72,0
-0.885,-0.585,-0.725,0.8222222222222222,73,72,72,0
-0.725,-0.885,-0.66,0.8333333333333334,72,72,74,0
-0.66,-0.725,-0.55,0.8083333333333333,72,74,75,0
-0.55,-0.66,-0.485,0.8,74,75,69,0
-0.485,-0.55,-0.64,0.8611111111111112,75,69,69,0
-0.64,-0.485,-0.785,0.8611111111111112,69,69,71,0
-0.785,-0.64,-0.63,0.8444444444444444,69,71,71,0
-0.63,-0.785,-0.79,0.8444444444444444,71,71,72,0
-0.79,-0.63,-0.715,0.8277777777777777,71,72,71,0
-0.715,-0.79,-0.74,0.8416666666666667,72,71,75,0
-0.74,-0.715,-0.805,0.8,71,75,73,0
-0.805,-0.74,-0.715,0.8138888888888889,75,73,72,0
-0.715,-0.805,-0.72,0.8277777777777777,73,72,73,0
-0.72,-0.715,-0.67,0.8194444444444444,72,73,73,0
-0.67,-0.72,-0.48,0.8166666666666667,73,73,73,0
-0.48,-0.67,-0.435,0.8138888888888889,73,73,75,0
-0.435,-0.48,-0.455,0.7916666666666666,73,75,75,0
-0.455,-0.435,-0.24,0.7944444444444444,75,75,74,0
-0.24,-0.455,-0.57,0.8083333333333333,75,74,75,0
-0.57,-0.24,-0.46,0.7972222222222223,74,75,74,0
-0.46,-0.57,-0.21,0.8027777777777778,75,74,72,0
-0.21,-0.46,-0.25,0.8222222222222222,74,72,75,0
-0.25,-0.21,-0.445,0.7944444444444444,72,75,71,0
-0.445,-0.25,-0.35,0.8388888888888889,75,71,72,0
-0.35,-0.445,-0.345,0.8333333333333334,71,72,72,0
-0.345,-0.35,-0.315,0.8305555555555556,72,72,69,0
-0.315,-0.345,-0.405,0.8611111111111112,72,69,71,0
-0.405,-0.315,-0.48,0.8416666666666667,69,71,71,0
-0.48,-0.405,-0.405,0.8388888888888889,71,71,69,0
-0.405,-0.48,-0.51,0.8583333333333333,71,69,84,0
-0.51,-0.405,-2.095,0.7138888888888889,69,84,64,0
-2.095,-0.51,-0.6,0.9361111111111111,84,64,71,1
-0.6,-2.095,-0.67,0.8444444444444444,64,71,71,0
-0.67,-0.6,-0.595,0.8444444444444444,71,71,71,0
-0.595,-0.67,-0.365,0.8416666666666667,71,71,71,0
-0.365,-0.595,-0.41,0.8361111111111111,71,71,71,0
-0.41,-0.365,-0.33,0.8416666666666667,71,71,71,0
-0.33,-0.41,-0.265,0.8361111111111111,71,71,72,0
-0.265,-0.33,-0.255,0.8277777777777777,71,72,73,0
-0.255,-0.265,-0.51,0.8138888888888889,72,73,76,0
-0.51,-0.255,-0.17,0.7805555555555556,73,76,75,0
-0.17,-0.51,0.105,0.8,76,75,77,0
0.105,-0.17,-0.075,0.775,75,77,77,0
-0.075,0.105,-0.18,0.7722222222222223,77,77,73,0
-0.18,-0.075,-0.405,0.8138888888888889,77,73,75,0
-0.405,-0.18,-0.155,0.8,73,75,73,0
-0.155,-0.405,-0.235,0.8111111111111111,75,73,71,0
-0.235,-0.155,-0.085,0.8361111111111111,73,71,71,0
-0.085,-0.235,-0.43,0.8416666666666667,71,71,70,0
-0.43,-0.085,-0.095,0.8555555555555555,71,70,70,0
-0.095,-0.43,-0.085,0.8472222222222222,70,70,70,0
-0.085,-0.095,-0.455,0.8527777777777777,70,70,69,0
-0.455,-0.085,-0.62,0.8583333333333333,70,69,69,0
-0.62,-0.455,0.095,0.8638888888888889,69,69,69,0
0.095,-0.62,0.14,0.8611111111111112,69,69,70,0
0.14,0.095,-0.235,0.8472222222222222,69,70,70,0
-0.235,0.14,-0.17,0.85,70,70,71,0
-0.17,-0.235,-0.175,0.8416666666666667,70,71,71,0
-0.175,-0.17,-0.16,0.8388888888888889,71,71,71,0
-0.16,-0.175,-0.505,0.8388888888888889,71,71,73,0
-0.505,-0.16,-0.555,0.8166666666666667,71,73,70,0
