Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
0.46,-0.475,0.595,1.3333333333333333,480,45,45,0
0.595,0.46,0.49,1.3083333333333333,45,45,45,0
0.49,0.595,0.53,1.325,45,45,50,0
0.53,0.49,0.62,1.1861111111111111,45,50,52,0
0.62,0.53,0.39,1.1527777777777777,50,52,44,0
0.39,0.62,0.425,1.336111111111111,52,44,49,0
0.425,0.39,0.435,1.2166666666666666,44,49,52,0
0.435,0.425,0.495,1.1333333333333333,49,52,44,0
0.495,0.435,0.335,1.3527777777777779,52,44,45,0
0.335,0.495,0.405,1.3222222222222222,44,45,48,0
0.405,0.335,0.47,1.225,45,48,41,0
0.47,0.405,0.395,1.4527777777777777,48,41,45,0
0.395,0.47,0.275,1.3305555555555555,41,45,49,0
0.275,0.395,0.39,1.2138888888888888,45,49,44,0
0.39,0.275,0.26,1.336111111111111,49,44,44,0
0.26,0.39,0.335,1.3416666666666666,44,44,48,0
0.335,0.26,0.505,1.238888888888889,44,48,44,0
0.505,0.335,0.41,1.3583333333333334,48,44,44,0
0.41,0.505,0.365,1.3416666666666666,44,44,49,0
0.365,0.41,0.53,1.2055555555555555,44,49,46,0
0.53,0.365,0.395,1.2972222222222223,49,46,45,0
0.395,0.53,0.375,1.3333333333333333,46,45,49,0
0.375,0.395,0.53,1.2222222222222223,45,49,44,0
0.53,0.375,0.35,1.3472222222222223,49,44,44,0
0.35,0.53,0.375,1.3416666666666666,44,44,46,0
0.375,0.35,0.435,1.288888888888889,44,46,44,0
0.435,0.375,0.375,1.3611111111111112,46,44,45,0
0.375,0.435,0.475,1.3305555555555555,44,45,51,0
0.475,0.375,0.52,1.1555555555555554,45,51,46,0
0.52,0.475,0.425,1.2833333333333334,51,46,48,0
0.425,0.52,0.46,1.238888888888889,46,48,52,0
0.46,0.425,0.575,1.1388888888888888,48,52,50,0
0.575,0.46,0.365,1.1888888888888889,52,50,48,0
0.365,0.575,0.345,1.2361111111111112,50,48,55,0
0.345,0.365,0.405,1.0833333333333333,48,55,53,0
0.405,0.345,0.265,1.113888888888889,55,53,49,0
0.265,0.405,0.295,1.211111111111111,53,49,53,0
0.295,0.265,0.45,1.1222222222222222,49,53,55,0
0.45,0.295,0.47,1.075,53,55,47,0
0.47,0.45,0.355,1.2638888888888888,55,47,50,0
0.355,0.47,0.365,1.1833333333333333,47,50,53,0
0.365,0.355,0.235,1.1277777777777778,50,53,46,0
0.235,0.365,0.295,1.2944444444444445,53,46,51,0
0.295,0.235,0.36,1.175,46,51,53,0
0.36,0.295,0.325,1.1194444444444445,51,53,49,0
0.325,0.36,0.41,1.211111111111111,53,49,52,0
0.41,0.325,0.49,1.1416666666666666,49,52,55,0
0.49,0.41,0.485,1.0805555555555555,52,55,48,0
0.485,0.49,0.375,1.2416666666666667,55,48,47,0
0.375,0.485,0.39,1.2638888888888888,48,47,51,0
0.39,0.375,0.35,1.1583333333333334,47,51,48,0
