Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-1.31,-0.755,-1.42,0.775,200,77,78,0
-1.42,-1.31,-1.36,0.7666666666666667,77,78,80,0
-1.36,-1.42,-1.055,0.7416666666666667,78,80,81,0
-1.055,-1.36,-0.965,0.7361111111111112,80,81,80,0
-0.965,-1.055,-1.065,0.75,81,80,80,0
-1.065,-0.965,-0.925,0.75,80,80,79,0
-0.925,-1.065,-0.98,0.7527777777777778,80,79,80,0
-0.98,-0.925,-1.075,0.7416666666666667,79,80,79,0
-1.075,-0.98,-1.18,0.7527777777777778,80,79,80,0
-1.18,-1.075,-1.295,0.7472222222222222,79,80,80,0
-1.295,-1.18,-1.425,0.7444444444444445,80,80,78,0
-1.425,-1.295,-1.39,0.7611111111111111,80,78,80,0
-1.39,-1.425,-1.28,0.7416666666666667,78,80,79,0
-1.28,-1.39,-1.515,0.7527777777777778,80,79,77,0
-1.515,-1.28,-1.49,0.7694444444444445,79,77,80,0
-1.49,-1.515,-1.455,0.75,77,80,79,0
-1.455,-1.49,-1.3,0.7555555555555555,80,79,77,0
-1.3,-1.455,-1.4,0.7722222222222223,79,77,80,0
-1.4,-1.3,-1.43,0.75,77,80,79,0
-1.43,-1.4,-1.305,0.7555555555555555,80,79,79,0
-1.305,-1.43,-1.48,0.7527777777777778,79,79,77,0
-1.48,-1.305,-1.505,0.7694444444444445,79,77,77,0
-1.505,-1.48,-1.43,0.7722222222222223,77,77,80,0
-1.43,-1.505,-1.38,0.75,77,80,76,0
-1.38,-1.43,-1.375,0.7861111111111111,80,76,78,0
-1.375,-1.38,-1.365,0.7638888888888888,76,78,79,0
-1.365,-1.375,-1.43,0.7583333333333333,78,79,77,0
-1.43,-1.365,-1.455,0.7694444444444445,79,77,79,0
-1.455,-1.43,-1.65,0.7583333333333333,77,79,78,0
-1.65,-1.455,-1.96,0.7611111111111111,79,78,76,0
-1.96,-1.65,-1.73,0.7805555555555556,78,76,79,0
-1.73,-1.96,-1.355,0.7555555555555555,76,79,79,0
-1.355,-1.73,-0.935,0.7583333333333333,79,79,77,0
-0.935,-1.355,-0.935,0.7722222222222223,79,77,80,0
-0.935,-0.935,-1.1,0.75,77,80,80,0
-1.1,-0.935,-1.065,0.75,80,80,79,0
-1.065,-1.1,-1.255,0.7527777777777778,80,79,79,0
-1.255,-1.065,-1.13,0.7527777777777778,79,79,78,0
-1.13,-1.255,-1.29,0.7638888888888888,79,78,80,0
-1.29,-1.13,-1.42,0.75,78,80,79,0
-1.42,-1.29,-1.22,0.7555555555555555,80,79,78,0
-1.22,-1.42,-1.39,0.7611111111111111,79,78,77,0
-1.39,-1.22,-1.445,0.7722222222222223,78,77,79,0
-1.445,-1.39,-1.355,0.7527777777777778,77,79,80,0
-1.355,-1.445,-1.295,0.7444444444444445,79,80,78,0
-1.295,-1.355,-1.4,0.7611111111111111,80,78,75,0
-1.4,-1.295,-1.65,0.7972222222222223,78,75,78,0
-1.65,-1.4,-1.76,0.7638888888888888,75,78,77,0
-1.76,-1.65,-1.83,0.775,78,77,76,0
-1.83,-1.76,-1.625,0.7888888888888889,77,76,79,0
-1.625,-1.83,-1.54,0.7527777777777778,76,79,78,0
-1.54,-1.625,-1.67,0.7666666666666667,79,78,78,0
-1.67,-1.54,-1.58,0.7638888888888888,78,78,79,0
-1.58,-1.67,-1.37,0.7583333333333333,78,79,78,0
-1.37,-1.58,-1.255,0.7611111111111111,79,78,79,0
-1.255,-1.37,-1.325,0.7527777777777778,78,79,79,0
-1.325,-1.255,-1.29,0.7583333333333333,79,79,78,0
-1.29,-1.325,-1.205,0.7611111111111111,79,78,77,0
-1.205,-1.29,-1.265,0.7722222222222223,78,77,79,0
-1.265,-1.205,-1.385,0.7527777777777778,77,79,80,0
-1.385,-1.265,-1.305,0.7416666666666667,79,80,78,0
-1.305,-1.385,-1.335,0.7666666666666667,80,78,76,0
-1.335,-1.305,-1.465,0.7861111111111111,78,76,77,0
-1.465,-1.335,-1.555,0.7694444444444445,76,77,77,0
-1.555,-1.465,-1.565,0.7777777777777778,77,77,76,0
-1.565,-1.555,-1.495,0.7833333333333333,77,76,76,0
-1.495,-1.565,-1.52,0.7805555555555556,76,76,76,0
-1.52,-1.495,-1.545,0.7805555555555556,76,76,78,0
-1.545,-1.52,-1.375,0.7638888888888888,76,78,76,0
-1.375,-1.545,-1.455,0.7805555555555556,78,76,76,0
-1.455,-1.375,-1.45,0.7888888888888889,76,76,79,0
-1.45,-1.455,-1.4,0.7583333333333333,76,79,77,0
-1.4,-1.45,-1.64,0.775,79,77,76,0
-1.64,-1.4,-1.67,0.7861111111111111,77,76,77,0
-1.67,-1.64,-1.565,0.7694444444444445,76,77,77,0
-1.565,-1.67,-1.585,0.7777777777777778,77,77,78,0
-1.585,-1.565,-1.475,0.7666666666666667,77,78,77,0
-1.475,-1.585,-1.5,0.7722222222222223,78,77,75,0
-1.5,-1.475,-1.655,0.7916666666666666,77,75,77,0
-1.655,-1.5,-1.55,0.775,75,77,75,0
-1.55,-1.655,-1.595,0.7944444444444444,77,75,78,0
