Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.395,0.22,-0.885,0.4527777777777778,583,132,78,3
-0.885,-0.395,-0.04,0.7611111111111111,132,78,100,1
-0.04,-0.885,-1.05,0.5944444444444444,78,100,138,0
-1.05,-0.04,-0.9,0.43333333333333335,100,138,65,3
-0.9,-1.05,-0.13,0.9111111111111111,138,65,109,1
-0.13,-0.9,-1.005,0.5472222222222223,65,109,107,0
-1.005,-0.13,-1.085,0.5583333333333333,109,107,76,1
-1.085,-1.005,-0.27,0.7805555555555556,107,76,109,1
-0.27,-1.085,-1.255,0.55,76,109,117,0
-1.255,-0.27,-1.065,0.5111111111111111,109,117,68,1
-1.065,-1.255,-0.255,0.8777777777777778,117,68,114,1
-0.255,-1.065,-1.16,0.525,68,114,118,0
-1.16,-0.255,-1.05,0.5083333333333333,114,118,79,1
-1.05,-1.16,-0.25,0.7527777777777778,118,79,102,1
-0.25,-1.05,-1.195,0.5833333333333334,79,102,110,0
-1.195,-0.25,-0.955,0.5416666666666666,102,110,77,1
-0.955,-1.195,-0.26,0.7777777777777778,110,77,102,1
-0.26,-0.955,-1.145,0.5861111111111111,77,102,130,0
-1.145,-0.26,-1.02,0.4583333333333333,102,130,71,3
-1.02,-1.145,-0.225,0.8416666666666667,130,71,107,1
-0.225,-1.02,-0.68,0.5583333333333333,71,107,121,0
-0.68,-0.225,-1.05,0.49444444444444446,107,121,85,3
-1.05,-0.68,-0.425,0.7,121,85,99,1
-0.425,-1.05,-0.925,0.6055555555555555,85,99,140,0
-0.925,-0.425,-0.85,0.42777777777777776,99,140,65,3
-0.85,-0.925,-0.235,0.9194444444444444,140,65,104,1
-0.235,-0.85,-1.175,0.5722222222222222,65,104,108,0
-1.175,-0.235,-1.18,0.5527777777777778,104,108,121,1
-1.18,-1.175,0.06,0.49444444444444446,108,121,222,1
0.06,-1.18,-0.48,0.26944444444444443,121,222,109,5
-0.48,0.06,-1.105,0.5472222222222223,222,109,130,0
-1.105,-0.48,-1.365,0.4583333333333333,109,130,94,3
-1.365,-1.105,-0.375,0.6333333333333333,130,94,120,1
-0.375,-1.365,-0.005,0.5,94,120,109,0
-0.005,-0.375,-1.085,0.55,120,109,106,0
-1.085,-0.005,-0.095,0.5638888888888889,109,106,107,3
-0.095,-1.085,0.295,0.5583333333333333,106,107,152,0
0.295,-0.095,0.445,0.39444444444444443,107,152,400,0
0.445,0.295,0.23,0.15,152,400,127,5
0.23,0.445,-0.55,0.4722222222222222,400,127,100,0
-0.55,0.23,0.755,0.5972222222222222,127,100,110,1
0.755,-0.55,0.89,0.5416666666666666,100,110,110,0
0.89,0.755,0.45,0.5416666666666666,110,110,130,0
0.45,0.89,-0.88,0.4583333333333333,110,130,104,0
-0.88,0.45,-0.085,0.575,130,104,121,1
-0.085,-0.88,-0.04,0.49444444444444446,104,121,122,0
-0.04,-0.085,-0.25,0.49166666666666664,121,122,123,0
-0.25,-0.04,-1.47,0.4861111111111111,122,123,102,0
-1.47,-0.25,-0.14,0.5861111111111111,123,102,109,1
-0.14,-1.47,-0.125,0.55,102,109,113,0
-0.125,-0.14,-0.115,0.5277777777777778,109,113,125,0
-0.115,-0.125,-1.225,0.4777777777777778,113,125,110,0
-1.225,-0.115,-0.04,0.5444444444444444,125,110,118,1
-0.04,-1.225,-0.01,0.5055555555555555,110,118,118,0
-0.01,-0.04,-0.125,0.5055555555555555,118,118,127,0
-0.125,-0.01,-1.11,0.46944444444444444,118,127,106,0
-1.11,-0.125,-0.15,0.5611111111111111,127,106,126,1
-0.15,-1.11,-0.49,0.475,106,126,113,0
-0.49,-0.15,-0.225,0.5305555555555556,126,113,129,0
-0.225,-0.49,-0.795,0.4638888888888889,113,129,99,0
-0.795,-0.225,0.03,0.6055555555555555,129,99,109,1
0.03,-0.795,-0.01,0.55,99,109,103,0
-0.01,0.03,-0.17,0.5805555555555556,109,103,100,0
-0.17,-0.01,-0.32,0.5944444444444444,103,100,158,0
-0.32,-0.17,0.22,0.37777777777777777,100,158,313,0
0.22,-0.32,0.035,0.19166666666666668,158,313,111,5
0.035,0.22,-0.56,0.5361111111111111,313,111,111,0
-0.56,0.035,0.34,0.5388888888888889,111,111,115,3
0.34,-0.56,0.33,0.5194444444444445,111,115,122,0
0.33,0.34,0.3,0.49166666666666664,115,122,110,0
0.3,0.33,0.29,0.5444444444444444,122,110,105,0
0.29,0.3,0.225,0.5694444444444444,110,105,109,0
0.225,0.29,0.12,0.55,105,109,127,0
0.12,0.225,-0.655,0.4722222222222222,109,127,95,0
-0.655,0.12,0.165,0.6277777777777778,127,95,113,1
0.165,-0.655,0.215,0.5305555555555556,95,113,118,0
0.215,0.165,-0.735,0.5055555555555555,113,118,101,0
-0.735,0.215,0.545,0.5916666666666667,118,101,109,1
0.545,-0.735,0.24,0.5472222222222223,101,109,106,0
0.24,0.545,-0.745,0.5638888888888889,109,106,106,0
-0.745,0.24,0.175,0.5611111111111111,106,106,103,3
0.175,-0.745,0.225,0.5777777777777777,106,103,119,0
0.225,0.175,-0.73,0.5027777777777778,103,119,84,0
-0.73,0.225,0.23,0.7083333333333334,119,84,97,1
0.23,-0.73,0.135,0.6166666666666667,84,97,114,0
0.135,0.23,-0.74,0.525,97,114,96,0
-0.74,0.135,0.18,0.6222222222222222,114,96,106,1
0.18,-0.74,0.445,0.5638888888888889,96,106,108,0
0.445,0.18,-0.325,0.5555555555555556,106,108,107,0
-0.325,0.445,0.285,0.5583333333333333,108,107,111,3
0.285,-0.325,0.375,0.5388888888888889,107,111,110,0
0.375,0.285,0.065,0.5444444444444444,111,110,101,0
0.065,0.375,0.275,0.5916666666666667,110,101,103,0
0.275,0.065,0.27,0.5777777777777777,101,103,106,0
0.27,0.275,-0.27,0.5638888888888889,103,106,133,0
-0.27,0.27,-0.59,0.45,106,133,89,0
-0.59,-0.27,0.235,0.6694444444444444,133,89,105,1
0.235,-0.59,-0.005,0.5694444444444444,89,105,115,0
-0.005,0.235,-0.925,0.5194444444444445,105,115,172,0
-0.925,-0.005,0.035,0.3472222222222222,115,172,313,1
0.035,-0.925,-0.185,0.19166666666666668,172,313,116,5
-0.185,0.035,-0.005,0.5166666666666667,313,116,116,0
-0.005,-0.185,-0.88,0.5166666666666667,116,116,133,0
-0.88,-0.005,-1.03,0.45,116,133,80,3
-1.03,-0.88,-0.08,0.7444444444444445,133,80,102,1
-0.08,-1.03,-0.38,0.5861111111111111,80,102,125,0
-0.38,-0.08,-0.995,0.4777777777777778,102,125,84,3
-0.995,-0.38,-0.01,0.7083333333333334,125,84,107,1
-0.01,-0.995,0.16,0.5583333333333333,84,107,128,0
0.16,-0.01,-0.84,0.4666666666666667,107,128,98,0
-0.84,0.16,-0.06,0.6111111111111112,128,98,108,1
-0.06,-0.84,0.03,0.5555555555555556,98,108,113,0
0.03,-0.06,-0.92,0.5305555555555556,108,113,284,0
-0.92,0.03,0.145,0.2111111111111111,113,284,280,3
0.145,-0.92,-1.045,0.21388888888888888,284,280,87,5
-1.045,0.145,-0.135,0.6833333333333333,280,87,104,1
-0.135,-1.045,-0.03,0.5722222222222222,87,104,117,0
-0.03,-0.135,-1.07,0.5111111111111111,104,117,84,0
-1.07,-0.03,-0.125,0.7083333333333334,117,84,104,1
-0.125,-1.07,-0.145,0.575,84,104,110,0
-0.145,-0.125,-1.025,0.5444444444444444,104,110,100,0
-1.025,-0.145,-0.26,0.6,110,100,106,1
-0.26,-1.025,-0.185,0.5638888888888889,100,106,113,0
-0.185,-0.26,-1.14,0.5277777777777778,106,113,128,0
-1.14,-0.185,-0.955,0.4666666666666667,113,128,73,1
-0.955,-1.14,-0.175,0.8111111111111111,128,73,105,1
-0.175,-0.955,-1.14,0.5694444444444444,73,105,126,0
-1.14,-0.175,-0.96,0.475,105,126,76,3
-0.96,-1.14,-0.195,0.7833333333333333,126,76,106,1
-0.195,-0.96,-0.76,0.5638888888888889,76,106,136,0
-0.76,-0.195,-1.125,0.4388888888888889,106,136,87,3
-1.125,-0.76,-0.245,0.6861111111111111,136,87,108,1
