Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-1.335,-0.4,-2.285,0.5388888888888889,77,111,45,0
-2.285,-1.335,-1.2,1.3166666666666667,111,45,63,1
-1.2,-2.285,-1.345,0.9388888888888889,45,63,64,0
-1.345,-1.2,-1.335,0.9333333333333333,63,64,67,0
-1.335,-1.345,-1.375,0.8888888888888888,64,67,66,0
-1.375,-1.335,-1.385,0.8972222222222223,67,66,111,0
-1.385,-1.375,-2.38,0.5388888888888889,66,111,46,0
-2.38,-1.385,-1.3,1.3,111,46,63,1
-1.3,-2.38,-1.35,0.9444444444444444,46,63,68,0
-1.35,-1.3,-1.345,0.8805555555555555,63,68,69,0
-1.345,-1.35,-1.255,0.8611111111111112,68,69,64,0
-1.255,-1.345,-1.395,0.9277777777777778,69,64,113,0
-1.395,-1.255,-2.33,0.5305555555555556,64,113,47,0
-2.33,-1.395,-1.375,1.2722222222222221,113,47,64,1
-1.375,-2.33,-1.305,0.925,47,64,69,0
-1.305,-1.375,-1.255,0.8694444444444445,64,69,65,0
-1.255,-1.305,-1.395,0.9166666666666666,69,65,65,0
-1.395,-1.255,-1.425,0.9111111111111111,65,65,69,0
-1.425,-1.395,-1.285,0.8638888888888889,65,69,62,0
-1.285,-1.425,-1.495,0.9527777777777777,69,62,64,0
-1.495,-1.285,-1.43,0.9333333333333333,62,64,69,0
-1.43,-1.495,-1.29,0.8666666666666667,64,69,220,0
-1.29,-1.43,-0.485,0.2722222222222222,69,220,218,0
-0.485,-1.29,-2.445,0.275,220,218,46,5
-2.445,-0.485,-1.21,1.3027777777777778,218,46,108,1
-1.21,-2.445,-2.34,0.5527777777777778,46,108,44,0
-2.34,-1.21,-1.26,1.3416666666666666,108,44,112,1
-1.26,-2.34,-2.295,0.5333333333333333,44,112,45,0
-2.295,-1.26,-1.275,1.3305555555555555,112,45,105,1
-1.275,-2.295,-2.3,0.5694444444444444,45,105,47,0
-2.3,-1.275,-1.185,1.2722222222222221,105,47,95,1
-1.185,-2.3,-1.745,0.6305555555555555,47,95,48,0
-1.745,-1.185,-0.95,1.238888888888889,95,48,109,1
-0.95,-1.745,-2.19,0.55,48,109,90,0
-2.19,-0.95,-0.46,0.6666666666666666,109,90,90,1
-0.46,-2.19,-1.15,0.6666666666666666,90,90,67,5
-1.15,-0.46,-1.115,0.8833333333333333,90,67,66,0
-1.115,-1.15,-1.115,0.8972222222222223,67,66,68,0
-1.115,-1.115,-1.27,0.8777777777777778,66,68,71,0
-1.27,-1.115,-1.2,0.8388888888888889,68,71,222,0
-1.2,-1.27,-0.455,0.26944444444444443,71,222,220,0
-0.455,-1.2,-2.415,0.2722222222222222,222,220,46,5
-2.415,-0.455,-1.135,1.2861111111111112,220,46,110,1
-1.135,-2.415,-2.37,0.5416666666666666,46,110,46,0
-2.37,-1.135,-1.17,1.2861111111111112,110,46,105,1
-1.17,-2.37,-2.535,0.5694444444444444,46,105,46,0
-2.535,-1.17,-1.26,1.2861111111111112,105,46,111,1
-1.26,-2.535,-2.455,0.5361111111111111,46,111,91,0
-2.455,-1.26,-0.61,0.6527777777777778,111,91,91,1
-0.61,-2.455,-1.365,0.6527777777777778,91,91,68,5
-1.365,-0.61,-1.3,0.8805555555555555,91,68,69,0
-1.3,-1.365,-1.35,0.8666666666666667,68,69,66,0
-1.35,-1.3,-1.46,0.9027777777777778,69,66,68,0
-1.46,-1.35,-1.325,0.875,66,68,114,0
-1.325,-1.46,-2.375,0.5222222222222223,68,114,44,0
-2.375,-1.325,-1.25,1.3416666666666666,114,44,65,1
-1.25,-2.375,-1.245,0.9194444444444444,44,65,113,0
-1.245,-1.25,-2.45,0.5305555555555556,65,113,45,0
-2.45,-1.245,-1.13,1.3194444444444444,113,45,63,1
-1.13,-2.45,-1.26,0.9388888888888889,45,63,110,0
-1.26,-1.13,-2.44,0.5416666666666666,63,110,44,0
-2.44,-1.26,-1.165,1.3388888888888888,110,44,101,1
-1.165,-2.44,-2.425,0.5916666666666667,44,101,44,0
-2.425,-1.165,-1.09,1.3555555555555556,101,44,64,1
-1.09,-2.425,-1.27,0.925,44,64,227,0
-1.27,-1.09,-0.435,0.2638888888888889,64,227,225,0
-0.435,-1.27,-2.39,0.26666666666666666,227,225,45,5
-2.39,-0.435,-1.25,1.3166666666666667,225,45,111,1
-1.25,-2.39,-2.4,0.5388888888888889,45,111,46,0
-2.4,-1.25,-1.1,1.2972222222222223,111,46,104,1
-1.1,-2.4,-2.435,0.575,46,104,98,0
-2.435,-1.1,-0.55,0.6111111111111112,104,98,97,1
-0.55,-2.435,-1.155,0.6138888888888889,98,97,64,5
-1.155,-0.55,-1.225,0.925,97,64,67,0
-1.225,-1.155,-0.99,0.8833333333333333,64,67,67,0
-0.99,-1.225,-1.025,0.8861111111111111,67,67,63,0
-1.025,-0.99,-1.155,0.9472222222222222,67,63,65,0
-1.155,-1.025,-1.185,0.9222222222222223,63,65,61,0
-1.185,-1.155,-1.25,0.9777777777777777,65,61,63,0
-1.25,-1.185,-1.075,0.9472222222222222,61,63,66,0
-1.075,-1.25,-1.055,0.8972222222222223,63,66,111,0
-1.055,-1.075,-2.085,0.5361111111111111,66,111,43,0
-2.085,-1.055,-1.085,1.3694444444444445,111,43,68,1
-1.085,-2.085,-0.955,0.8777777777777778,43,68,65,0
-0.955,-1.085,-1.17,0.9166666666666666,68,65,66,0
-1.17,-0.955,-1.03,0.9083333333333333,65,66,67,0
-1.03,-1.17,-1.055,0.8833333333333333,66,67,67,0
-1.055,-1.03,-0.92,0.8861111111111111,67,67,65,0
-0.92,-1.055,-1.12,0.9138888888888889,67,65,114,0
-1.12,-0.92,-2.18,0.5222222222222223,65,114,44,0
-2.18,-1.12,-0.97,1.3555555555555556,114,44,62,1
-0.97,-2.18,-0.975,0.9638888888888889,44,62,64,0
-0.975,-0.97,-0.915,0.9361111111111111,62,64,67,0
-0.915,-0.975,-1.0,0.8916666666666667,64,67,65,0
-1.0,-0.915,-1.03,0.9111111111111111,67,65,200,0
-1.03,-1.0,-0.365,0.3,65,200,220,0
-0.365,-1.03,-2.33,0.2722222222222222,200,220,45,5
-2.33,-0.365,-1.02,1.3222222222222222,220,45,114,1
-1.02,-2.33,-2.225,0.525,45,114,43,0
-2.225,-1.02,-1.085,1.363888888888889,114,43,110,1
-1.085,-2.225,-2.265,0.5444444444444444,43,110,93,0
-2.265,-1.085,-0.485,0.6444444444444445,110,93,92,1
-0.485,-2.265,-1.035,0.6472222222222223,93,92,64,5
-1.035,-0.485,-1.05,0.9333333333333333,92,64,69,0
-1.05,-1.035,-1.07,0.8666666666666667,64,69,67,0
-1.07,-1.05,-1.045,0.8944444444444445,69,67,65,0
-1.045,-1.07,-1.245,0.9111111111111111,67,65,67,0
-1.245,-1.045,-1.025,0.8861111111111111,65,67,66,0
-1.025,-1.245,-1.21,0.8972222222222223,67,66,64,0
-1.21,-1.025,-1.345,0.9277777777777778,66,64,65,0
-1.345,-1.21,-1.145,0.9111111111111111,64,65,65,0
-1.145,-1.345,-1.29,0.9111111111111111,65,65,63,0
-1.29,-1.145,-1.37,0.9388888888888889,65,63,62,0
-1.37,-1.29,-1.085,0.9527777777777777,63,62,65,0
-1.085,-1.37,-1.2,0.9111111111111111,62,65,61,0
-1.2,-1.085,-1.22,0.9694444444444444,65,61,63,0
-1.22,-1.2,-1.095,0.9416666666666667,61,63,65,0
-1.095,-1.22,-1.135,0.9166666666666666,63,65,62,0
-1.135,-1.095,-1.165,0.9555555555555556,65,62,65,0
-1.165,-1.135,-1.075,0.9111111111111111,62,65,66,0
-1.075,-1.165,-1.105,0.9027777777777778,65,66,62,0
-1.105,-1.075,-1.185,0.9611111111111111,66,62,66,0
-1.185,-1.105,-1.125,0.9055555555555556,62,66,67,0
-1.125,-1.185,-1.1,0.8944444444444445,66,67,63,0
-1.1,-1.125,-1.285,0.9444444444444444,67,63,66,0
-1.285,-1.1,-1.12,0.9027777777777778,63,66,67,0
-1.12,-1.285,-1.285,0.8833333333333333,66,67,66,0
-1.285,-1.12,-1.295,0.9055555555555556,67,66,68,0
-1.295,-1.285,-1.21,0.8777777777777778,66,68,66,0
-1.21,-1.295,-1.365,0.9083333333333333,68,66,66,0
-1.365,-1.21,-1.46,0.9027777777777778,66,66,66,0
-1.46,-1.365,-1.13,0.9055555555555556,66,66,65,0
-1.13,-1.46,-1.135,0.9166666666666666,66,65,65,0
-1.135,-1.13,-1.255,0.9111111111111111,65,65,113,0
-1.255,-1.135,-2.25,0.5277777777777778,65,113,46,0
-2.25,-1.255,-1.13,1.3027777777777778,113,46,65,1
-1.13,-2.25,-1.275,0.9222222222222223,46,65,67,0
-1.275,-1.13,-1.07,0.8944444444444445,65,67,69,0
-1.07,-1.275,-1.22,0.8694444444444445,67,69,67,0
-1.22,-1.07,-1.375,0.8861111111111111,69,67,66,0
-1.375,-1.22,-1.245,0.9027777777777778,67,66,69,0
-1.245,-1.375,-1.145,0.8638888888888889,66,69,68,0
-1.145,-1.245,-1.265,0.8805555555555555,69,68,110,0
-1.265,-1.145,-2.305,0.5416666666666666,68,110,46,0
-2.305,-1.265,-1.27,1.2861111111111112,110,46,63,1
-1.27,-2.305,-1.3,0.9444444444444444,46,63,65,0
-1.3,-1.27,-1.1,0.9111111111111111,63,65,67,0
-1.1,-1.3,-1.235,0.8916666666666667,65,67,64,0
-1.235,-1.1,-1.21,0.925,67,64,67,0
-1.21,-1.235,-1.13,0.8833333333333333,64,67,225,0
-1.13,-1.21,-0.4,0.26666666666666666,67,225,222,0
-0.4,-1.13,-2.305,0.26944444444444443,225,222,45,5
-2.305,-0.4,-1.135,1.3055555555555556,222,45,110,1
-1.135,-2.305,-2.325,0.5444444444444444,45,110,45,0
-2.325,-1.135,-1.265,1.3111111111111111,110,45,91,1
-1.265,-2.325,-2.27,0.6555555555555556,45,91,93,0
-2.27,-1.265,-0.49,0.6388888888888888,91,93,98,1
-0.49,-2.27,-1.17,0.6083333333333333,93,98,63,5
-1.17,-0.49,-1.255,0.95,98,63,68,0
-1.255,-1.17,-1.295,0.8805555555555555,63,68,110,0
-1.295,-1.255,-2.395,0.5444444444444444,68,110,46,0
-2.395,-1.295,-1.175,1.2916666666666667,110,46,66,1
-1.175,-2.395,-1.2,0.9083333333333333,46,66,113,0
-1.2,-1.175,-2.325,0.5277777777777778,66,113,45,0
-2.325,-1.2,-1.015,1.3194444444444444,113,45,65,1
-1.015,-2.325,-1.31,0.9111111111111111,45,65,66,0
-1.31,-1.015,-1.335,0.9083333333333333,65,66,67,0
-1.335,-1.31,-1.14,0.8861111111111111,66,67,69,0
-1.14,-1.335,-1.235,0.8694444444444445,67,69,111,0
-1.235,-1.14,-2.37,0.5388888888888889,69,111,46,0
-2.37,-1.235,-1.22,1.2944444444444445,111,46,62,1
-1.22,-2.37,-1.44,0.9583333333333334,46,62,66,0
-1.44,-1.22,-1.345,0.9083333333333333,62,66,68,0
-1.345,-1.44,-1.295,0.8777777777777778,66,68,65,0
-1.295,-1.345,-1.395,0.9194444444444444,68,65,67,0
-1.395,-1.295,-1.4,0.8916666666666667,65,67,67,0
-1.4,-1.395,-1.29,0.8861111111111111,67,67,65,0
-1.29,-1.4,-1.5,0.9222222222222223,67,65,67,0
