Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.115,0.07,-0.075,0.9638888888888889,175,62,67,0
-0.075,-0.115,0.02,0.8888888888888888,62,67,67,0
0.02,-0.075,-0.105,0.8861111111111111,67,67,62,0
-0.105,0.02,-0.065,0.9611111111111111,67,62,67,0
-0.065,-0.105,0.065,0.8916666666666667,62,67,86,0
0.065,-0.065,0.135,0.6944444444444444,67,86,57,0
0.135,0.065,-0.195,1.0472222222222223,86,57,65,5
-0.195,0.135,0.065,0.9138888888888889,57,65,72,0
0.065,-0.195,0.01,0.8305555555555556,65,72,65,0
0.01,0.065,-0.045,0.9222222222222223,72,65,64,0
-0.045,0.01,0.045,0.9277777777777778,65,64,71,0
0.045,-0.045,0.06,0.8444444444444444,64,71,65,0
0.06,0.045,0.025,0.9111111111111111,71,65,64,0
0.025,0.06,0.135,0.9277777777777778,65,64,68,0
0.135,0.025,-0.005,0.875,64,68,62,0
-0.005,0.135,-0.01,0.9527777777777777,68,62,59,0
-0.01,-0.005,0.07,1.0055555555555555,62,59,67,0
0.07,-0.01,-0.07,0.8888888888888888,59,67,60,0
-0.07,0.07,-0.08,0.9861111111111112,67,60,56,0
-0.08,-0.07,-0.015,1.0666666666666667,60,56,66,0
-0.015,-0.08,-0.135,0.8972222222222223,56,66,60,0
-0.135,-0.015,-0.19,0.9944444444444445,66,60,62,0
-0.19,-0.135,-0.055,0.9638888888888889,60,62,69,0
-0.055,-0.19,-0.145,0.8638888888888889,62,69,63,0
-0.145,-0.055,-0.19,0.9444444444444444,69,63,63,0
-0.19,-0.145,-0.015,0.9444444444444444,63,63,67,0
-0.015,-0.19,-0.155,0.8861111111111111,63,67,60,0
-0.155,-0.015,-0.18,1.0,67,60,60,0
-0.18,-0.155,-0.06,0.9888888888888889,60,60,65,0
-0.06,-0.18,-0.17,0.9138888888888889,60,65,60,0
-0.17,-0.06,-0.16,0.9888888888888889,65,60,60,0
-0.16,-0.17,-0.015,0.9861111111111112,60,60,65,0
-0.015,-0.16,-0.105,0.9194444444444444,60,65,60,0
-0.105,-0.015,-0.135,0.9944444444444445,65,60,64,0
-0.135,-0.105,0.005,0.9305555555555556,60,64,67,0
0.005,-0.135,-0.145,0.8861111111111111,64,67,61,0
-0.145,0.005,-0.14,0.9805555555555555,67,61,61,0
-0.14,-0.145,-0.005,0.9777777777777777,61,61,67,0
-0.005,-0.14,-0.13,0.8888888888888888,61,67,60,0
-0.13,-0.005,-0.12,0.9916666666666667,67,60,65,0
-0.12,-0.13,-0.005,0.9194444444444444,60,65,64,0
-0.005,-0.12,-0.165,0.9277777777777778,65,64,62,0
-0.165,-0.005,-0.14,0.9527777777777777,64,62,63,0
-0.14,-0.165,-0.015,0.95,62,63,67,0
-0.015,-0.14,-0.145,0.8888888888888888,63,67,61,0
-0.145,-0.015,-0.145,0.9722222222222222,67,61,63,0
-0.145,-0.145,-0.03,0.9416666666666667,61,63,65,0
-0.03,-0.145,-0.165,0.9111111111111111,63,65,62,0
-0.165,-0.03,-0.14,0.9611111111111111,65,62,58,0
-0.14,-0.165,-0.015,1.0194444444444444,62,58,64,0
-0.015,-0.14,-0.06,0.9305555555555556,58,64,61,0
-0.06,-0.015,-0.145,0.9833333333333333,64,61,63,0
