Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-2.36,-0.125,0.14,0.7611111111111111,317,78,75,4
0.14,-2.36,0.12,0.7972222222222223,78,75,73,4
0.12,0.14,0.045,0.8111111111111111,75,73,68,4
0.045,0.12,0.125,0.8777777777777778,73,68,69,4
0.125,0.045,0.075,0.8583333333333333,68,69,72,4
0.075,0.125,0.125,0.825,69,72,74,4
0.125,0.075,0.235,0.8055555555555556,72,74,75,4
0.235,0.125,0.11,0.8,74,75,73,4
0.11,0.235,0.195,0.8111111111111111,75,73,74,4
0.195,0.11,0.09,0.8083333333333333,73,74,71,4
0.09,0.195,0.125,0.8361111111111111,74,71,67,4
0.125,0.09,0.08,0.8861111111111111,71,67,70,4
0.08,0.125,0.125,0.85,67,70,74,4
0.125,0.08,0.215,0.8083333333333333,70,74,74,4
0.215,0.125,0.12,0.8055555555555556,74,74,75,4
0.12,0.215,0.18,0.7972222222222223,74,75,72,4
0.18,0.12,0.22,0.8277777777777777,75,72,71,4
0.22,0.18,0.22,0.8388888888888889,72,71,71,4
0.22,0.22,0.165,0.8388888888888889,71,71,68,4
0.165,0.22,0.135,0.8777777777777778,71,68,72,4
0.135,0.165,0.225,0.8222222222222222,68,72,75,4
0.225,0.135,0.165,0.7916666666666666,72,75,75,4
0.165,0.225,0.135,0.7944444444444444,75,75,74,4
0.135,0.165,0.105,0.8083333333333333,75,74,70,4
0.105,0.135,0.16,0.8527777777777777,74,70,70,4
0.16,0.105,0.155,0.8555555555555555,70,70,71,4
0.155,0.16,0.265,0.8388888888888889,70,71,68,4
0.265,0.155,0.145,0.8722222222222222,71,68,74,4
0.145,0.265,0.17,0.8055555555555556,68,74,77,4
0.17,0.145,0.11,0.7777777777777778,74,77,74,4
0.11,0.17,0.16,0.8055555555555556,77,74,72,4
0.16,0.11,0.105,0.825,74,72,69,4
0.105,0.16,0.14,0.8611111111111112,72,69,70,4
0.14,0.105,0.21,0.8472222222222222,69,70,72,4
0.21,0.14,0.125,0.8277777777777777,70,72,71,4
0.125,0.21,0.115,0.8388888888888889,72,71,70,4
0.115,0.125,-2.66,0.8527777777777777,71,70,82,4
-2.66,0.115,0.155,0.7277777777777777,70,82,72,4
0.155,-2.66,0.085,0.8222222222222222,82,72,70,4
0.085,0.155,0.085,0.8555555555555555,72,70,69,4
0.085,0.085,0.155,0.8666666666666667,70,69,71,4
0.155,0.085,0.14,0.8388888888888889,69,71,73,4
0.14,0.155,0.125,0.8166666666666667,71,73,72,4
0.125,0.14,0.17,0.825,73,72,75,4
0.17,0.125,0.195,0.8,72,75,75,4
0.195,0.17,0.135,0.7944444444444444,75,75,71,4
0.135,0.195,0.145,0.8361111111111111,75,71,69,4
0.145,0.135,0.175,0.8611111111111112,71,69,69,4
0.175,0.145,0.05,0.8611111111111112,69,69,73,4
0.05,0.175,0.085,0.8194444444444444,69,73,75,4
0.085,0.05,0.035,0.8,73,75,67,4
0.035,0.085,-2.79,0.8861111111111111,75,67,80,4
-2.79,0.035,0.125,0.75,67,80,73,4
0.125,-2.79,0.14,0.8138888888888889,80,73,69,4
0.14,0.125,0.155,0.8583333333333333,73,69,69,4
0.155,0.14,0.125,0.8638888888888889,69,69,70,4
0.125,0.155,-0.01,0.8472222222222222,69,70,75,4
-0.01,0.125,0.115,0.7916666666666666,70,75,75,4
0.115,-0.01,0.135,0.7972222222222223,75,75,72,4
0.135,0.115,0.11,0.8305555555555556,75,72,73,4
0.11,0.135,0.12,0.8194444444444444,72,73,72,4
0.12,0.11,0.23,0.8305555555555556,73,72,70,4
0.23,0.12,0.135,0.85,72,70,70,4
0.135,0.23,0.115,0.8472222222222222,70,70,72,4
0.115,0.135,0.095,0.8222222222222222,70,72,75,4
0.095,0.115,0.13,0.7916666666666666,72,75,74,4
0.13,0.095,0.17,0.8055555555555556,75,74,71,4
0.17,0.13,0.155,0.8444444444444444,74,71,71,4
0.155,0.17,0.135,0.8444444444444444,71,71,71,4
0.135,0.155,0.105,0.8388888888888889,71,71,71,4
0.105,0.135,0.125,0.8416666666666667,71,71,72,4
0.125,0.105,0.075,0.8305555555555556,71,72,74,4
0.075,0.125,0.065,0.8055555555555556,72,74,75,4
