Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.055,0.25,0.445,0.525,260,114,113,0
0.445,-0.055,0.32,0.5277777777777778,114,113,107,0
0.32,0.445,0.005,0.5583333333333333,113,107,109,0
0.005,0.32,-0.12,0.5472222222222223,107,109,109,0
-0.12,0.005,-0.165,0.5472222222222223,109,109,110,0
-0.165,-0.12,-0.125,0.5444444444444444,109,110,115,0
-0.125,-0.165,-0.135,0.5194444444444445,110,115,114,0
-0.135,-0.125,-0.235,0.5222222222222223,115,114,116,0
-0.235,-0.135,-0.16,0.5138888888888888,114,116,114,0
-0.16,-0.235,-0.22,0.5222222222222223,116,114,120,0
-0.22,-0.16,-0.21,0.49722222222222223,114,120,116,0
-0.21,-0.22,-0.28,0.5166666666666667,120,116,115,0
-0.28,-0.21,-0.265,0.5194444444444445,116,115,112,0
-0.265,-0.28,-0.285,0.5333333333333333,115,112,105,0
-0.285,-0.265,-0.285,0.5666666666666667,112,105,103,0
-0.285,-0.285,-0.42,0.5805555555555556,105,103,108,0
-0.42,-0.285,-0.3,0.5555555555555556,103,108,104,0
-0.3,-0.42,-0.31,0.5722222222222222,108,104,117,0
-0.31,-0.3,-0.235,0.5111111111111111,104,117,118,0
-0.235,-0.31,-0.19,0.5055555555555555,117,118,118,0
-0.19,-0.235,-0.425,0.5055555555555555,118,118,116,0
-0.425,-0.19,-0.53,0.5166666666666667,118,116,119,0
-0.53,-0.425,-0.41,0.5027777777777778,116,119,113,0
-0.41,-0.53,-0.285,0.5305555555555556,119,113,108,0
-0.285,-0.41,-0.085,0.5527777777777778,113,108,107,0
-0.085,-0.285,-0.045,0.5583333333333333,108,107,109,0
-0.045,-0.085,-0.09,0.55,107,109,111,0
-0.09,-0.045,-0.055,0.5388888888888889,109,111,115,0
-0.055,-0.09,-0.08,0.5194444444444445,111,115,116,0
-0.08,-0.055,-0.065,0.5166666666666667,115,116,111,0
-0.065,-0.08,-0.055,0.5361111111111111,116,111,114,0
-0.055,-0.065,0.04,0.525,111,114,127,0
0.04,-0.055,-0.105,0.4722222222222222,114,127,106,0
-0.105,0.04,0.005,0.5638888888888889,127,106,116,1
0.005,-0.105,-0.02,0.5166666666666667,106,116,110,0
-0.02,0.005,0.025,0.5416666666666666,116,110,105,0
0.025,-0.02,-0.055,0.5666666666666667,110,105,110,0
-0.055,0.025,-0.02,0.5444444444444444,105,110,105,0
-0.02,-0.055,-0.1,0.5666666666666667,110,105,108,0
-0.1,-0.02,-0.08,0.5555555555555556,105,108,106,0
-0.08,-0.1,-0.07,0.5611111111111111,108,106,115,0
-0.07,-0.08,-0.14,0.5194444444444445,106,115,116,0
-0.14,-0.07,-0.12,0.5138888888888888,115,116,120,0
-0.12,-0.14,-0.075,0.5,116,120,118,0
-0.075,-0.12,-0.12,0.5083333333333333,120,118,111,0
-0.12,-0.075,-0.185,0.5361111111111111,118,111,137,0
-0.185,-0.12,0.095,0.4361111111111111,111,137,194,0
0.095,-0.185,0.185,0.30833333333333335,137,194,64,1
0.185,0.095,-0.165,0.9305555555555556,194,64,110,1
-0.165,0.185,-0.185,0.5444444444444444,64,110,109,0
-0.185,-0.165,-0.165,0.55,110,109,112,0
-0.165,-0.185,-0.17,0.5333333333333333,109,112,115,0
-0.17,-0.165,-0.12,0.5194444444444445,112,115,128,0
-0.12,-0.17,-0.13,0.4666666666666667,115,128,167,0
-0.13,-0.12,0.45,0.35833333333333334,128,167,84,1
0.45,-0.13,-0.09,0.7111111111111111,167,84,115,1
-0.09,0.45,-0.195,0.5194444444444445,84,115,112,0
-0.195,-0.09,-0.19,0.5333333333333333,115,112,111,0
-0.19,-0.195,-0.135,0.5388888888888889,112,111,110,0
-0.135,-0.19,-0.145,0.5416666666666666,111,110,108,0
-0.145,-0.135,-0.18,0.5527777777777778,110,108,103,0
-0.18,-0.145,-0.18,0.5777777777777777,108,103,109,0
-0.18,-0.18,-0.105,0.55,103,109,114,0
-0.105,-0.18,-0.17,0.5222222222222223,109,114,118,0
-0.17,-0.105,-0.085,0.5055555555555555,114,118,120,0
-0.085,-0.17,-0.07,0.49722222222222223,118,120,120,0
-0.07,-0.085,-0.12,0.49722222222222223,120,120,117,0
-0.12,-0.07,-0.385,0.5111111111111111,120,117,120,0
-0.385,-0.12,-0.16,0.5,117,120,111,0
-0.16,-0.385,-0.16,0.5361111111111111,120,111,108,0
-0.16,-0.16,-0.01,0.5527777777777778,111,108,105,0
-0.01,-0.16,0.065,0.5694444444444444,108,105,107,0
0.065,-0.01,0.02,0.5583333333333333,105,107,111,0
0.02,0.065,0.085,0.5388888888888889,107,111,116,0
0.085,0.02,0.085,0.5138888888888888,111,116,118,0
0.085,0.085,0.005,0.5083333333333333,116,118,116,0
0.005,0.085,-0.02,0.5138888888888888,118,116,162,0
