Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
0.525,0.13,0.35,0.6416666666666667,260,93,90,0
0.35,0.525,0.335,0.6666666666666666,93,90,91,0
0.335,0.35,0.395,0.6527777777777778,90,91,89,0
0.395,0.335,0.33,0.6694444444444444,91,89,88,0
0.33,0.395,0.46,0.6805555555555556,89,88,91,0
0.46,0.33,0.445,0.6527777777777778,88,91,93,0
0.445,0.46,0.365,0.6444444444444445,91,93,87,0
0.365,0.445,0.27,0.6888888888888889,93,87,87,0
0.27,0.365,0.255,0.6861111111111111,87,87,90,0
0.255,0.27,0.395,0.6638888888888889,87,90,93,0
0.395,0.255,0.305,0.6416666666666667,90,93,91,0
0.305,0.395,0.23,0.6527777777777778,93,91,92,0
0.23,0.305,0.305,0.6472222222222223,91,92,91,0
0.305,0.23,0.25,0.6555555555555556,92,91,89,0
0.25,0.305,0.255,0.6694444444444444,91,89,92,0
0.255,0.25,0.28,0.65,89,92,94,0
0.28,0.255,0.43,0.6333333333333333,92,94,92,0
0.43,0.28,0.355,0.65,94,92,87,0
0.355,0.43,0.39,0.6833333333333333,92,87,92,0
0.39,0.355,0.27,0.65,87,92,94,0
0.27,0.39,0.375,0.6333333333333333,92,94,93,0
0.375,0.27,0.465,0.6416666666666667,94,93,92,0
0.465,0.375,0.365,0.6472222222222223,93,92,92,0
0.365,0.465,0.51,0.6472222222222223,92,92,93,0
0.51,0.365,0.32,0.6416666666666667,92,93,91,0
0.32,0.51,0.23,0.6527777777777778,93,91,91,0
0.23,0.32,0.345,0.6527777777777778,91,91,93,0
0.345,0.23,0.27,0.6388888888888888,91,93,90,0
0.27,0.345,0.435,0.6611111111111111,93,90,91,0
0.435,0.27,0.39,0.6555555555555556,90,91,91,0
0.39,0.435,0.33,0.6527777777777778,91,91,93,0
0.33,0.39,0.225,0.6416666666666667,91,93,92,0
0.225,0.33,0.3,0.6472222222222223,93,92,92,0
0.3,0.225,0.34,0.6472222222222223,92,92,90,0
0.34,0.3,0.48,0.6611111111111111,92,90,89,0
0.48,0.34,0.555,0.6722222222222223,90,89,93,0
0.555,0.48,0.395,0.6388888888888888,89,93,93,0
0.395,0.555,0.365,0.6444444444444445,93,93,90,0
0.365,0.395,0.29,0.6611111111111111,93,90,87,0
0.29,0.365,0.415,0.6833333333333333,90,87,91,0
0.415,0.29,0.445,0.6583333333333333,87,91,94,0
0.445,0.415,0.415,0.6361111111111111,91,94,93,0
0.415,0.445,0.385,0.6444444444444445,94,93,91,0
0.385,0.415,0.495,0.6583333333333333,93,91,90,0
0.495,0.385,0.355,0.6611111111111111,91,90,89,0
0.355,0.495,0.45,0.6694444444444444,90,89,94,0
0.45,0.355,0.355,0.6361111111111111,89,94,93,0
0.355,0.45,0.27,0.6388888888888888,94,93,93,0
0.27,0.355,0.225,0.6444444444444445,93,93,89,0
0.225,0.27,0.295,0.6722222222222223,93,89,93,0
0.295,0.225,0.36,0.6444444444444445,89,93,93,0
0.36,0.295,0.345,0.6416666666666667,93,93,93,0
0.345,0.36,0.325,0.6388888888888888,93,93,91,0
0.325,0.345,0.4,0.6555555555555556,93,91,94,0
0.4,0.325,0.455,0.6361111111111111,91,94,91,0
0.455,0.4,0.245,0.6583333333333333,94,91,91,0
0.245,0.455,0.24,0.6555555555555556,91,91,92,0
0.24,0.245,0.26,0.65,91,92,94,0
0.26,0.24,0.37,0.6361111111111111,92,94,89,0
0.37,0.26,0.545,0.6694444444444444,94,89,90,0
0.545,0.37,0.48,0.6638888888888889,89,90,92,0
0.48,0.545,0.42,0.65,90,92,94,0
0.42,0.48,0.49,0.6361111111111111,92,94,92,0
0.49,0.42,0.31,0.6472222222222223,94,92,93,0
0.31,0.49,0.27,0.6388888888888888,92,93,91,0
0.27,0.31,0.28,0.6555555555555556,93,91,89,0
0.28,0.27,0.395,0.6694444444444444,91,89,94,0
0.395,0.28,0.365,0.6333333333333333,89,94,94,0
0.365,0.395,0.29,0.6333333333333333,94,94,92,0
0.29,0.365,0.2,0.6472222222222223,94,92,87,0
0.2,0.29,0.19,0.6833333333333333,92,87,92,0
0.19,0.2,0.25,0.6472222222222223,87,92,94,0
0.25,0.19,0.325,0.6333333333333333,92,94,93,0
0.325,0.25,0.29,0.6388888888888888,94,93,91,0
0.29,0.325,0.185,0.6583333333333333,93,91,91,0
0.185,0.29,0.16,0.6583333333333333,91,91,90,0
0.16,0.185,0.14,0.6611111111111111,91,90,92,0
0.14,0.16,0.215,0.6472222222222223,90,92,92,0
0.215,0.14,0.265,0.65,92,92,93,0
0.265,0.215,0.29,0.6388888888888888,92,93,88,0
0.29,0.265,0.31,0.6777777777777778,93,88,92,0
0.31,0.29,0.295,0.6472222222222223,88,92,92,0
0.295,0.31,0.25,0.6472222222222223,92,92,95,0
0.25,0.295,0.29,0.6277777777777778,92,95,93,0
0.29,0.25,0.3,0.6416666666666667,95,93,95,0
0.3,0.29,0.245,0.6277777777777778,93,95,92,0
0.245,0.3,0.305,0.6472222222222223,95,92,93,0
0.305,0.245,0.3,0.6444444444444445,92,93,94,0
0.3,0.305,0.375,0.6361111111111111,93,94,96,0
0.375,0.3,0.44,0.6222222222222222,94,96,93,0
0.44,0.375,0.395,0.6444444444444445,96,93,91,0
0.395,0.44,0.39,0.6527777777777778,93,91,93,0
0.39,0.395,0.215,0.6416666666666667,91,93,95,0
0.215,0.39,0.25,0.6277777777777778,93,95,93,0
0.25,0.215,0.215,0.6388888888888888,95,93,93,0
0.215,0.25,0.345,0.6444444444444445,93,93,91,0
0.345,0.215,0.275,0.6527777777777778,93,91,90,0
0.275,0.345,0.17,0.6611111111111111,91,90,94,0
0.17,0.275,0.36,0.6361111111111111,90,94,93,0
0.36,0.17,0.305,0.6416666666666667,94,93,94,0
0.305,0.36,0.255,0.6333333333333333,93,94,89,0
0.255,0.305,0.185,0.6694444444444444,94,89,94,0
0.185,0.255,0.185,0.6361111111111111,89,94,93,0
0.185,0.185,0.215,0.6388888888888888,94,93,95,0
0.215,0.185,0.27,0.6305555555555555,93,95,93,0
0.27,0.215,0.25,0.6388888888888888,95,93,96,0
0.25,0.27,0.15,0.625,93,96,91,0
0.15,0.25,0.22,0.6555555555555556,96,91,91,0
0.22,0.15,0.325,0.6527777777777778,91,91,94,0
0.325,0.22,0.28,0.6361111111111111,91,94,96,0
0.28,0.325,0.235,0.6194444444444445,94,96,90,0
0.235,0.28,0.28,0.6638888888888889,96,90,90,0
0.28,0.235,0.26,0.6638888888888889,90,90,91,0
0.26,0.28,0.325,0.6527777777777778,90,91,96,0
0.325,0.26,0.33,0.625,91,96,93,0
0.33,0.325,0.405,0.6416666666666667,96,93,93,0
0.405,0.33,0.44,0.6416666666666667,93,93,92,0
0.44,0.405,0.345,0.6472222222222223,93,92,89,0
0.345,0.44,0.35,0.6694444444444444,92,89,93,0
0.35,0.345,0.345,0.6416666666666667,89,93,94,0
0.345,0.35,0.36,0.6333333333333333,93,94,93,0
0.36,0.345,0.29,0.6416666666666667,94,93,89,0
0.29,0.36,0.375,0.6722222222222223,93,89,93,0
0.375,0.29,0.41,0.6444444444444445,89,93,94,0
0.41,0.375,0.345,0.6361111111111111,93,94,93,0
0.345,0.41,0.335,0.6388888888888888,94,93,90,0
0.335,0.345,0.375,0.6611111111111111,93,90,93,0
0.375,0.335,0.455,0.6416666666666667,90,93,91,0
0.455,0.375,0.35,0.6527777777777778,93,91,93,0
0.35,0.455,0.345,0.6416666666666667,91,93,92,0
0.345,0.35,0.435,0.6472222222222223,93,92,96,0
0.435,0.345,0.335,0.625,92,96,91,0
0.335,0.435,0.45,0.6583333333333333,96,91,91,0
0.45,0.335,0.38,0.6527777777777778,91,91,92,0
0.38,0.45,0.41,0.6472222222222223,91,92,96,0
0.41,0.38,0.27,0.6222222222222222,92,96,93,0
0.27,0.41,0.355,0.6388888888888888,96,93,94,0
0.355,0.27,0.505,0.6333333333333333,93,94,91,0
0.505,0.355,0.37,0.6527777777777778,94,91,91,0
0.37,0.505,0.435,0.6527777777777778,91,91,94,0
0.435,0.37,0.315,0.6333333333333333,91,94,96,0
0.315,0.435,0.355,0.625,94,96,94,0
0.355,0.315,0.335,0.6361111111111111,96,94,91,0
0.335,0.355,0.32,0.6583333333333333,94,91,93,0
0.32,0.335,0.55,0.6444444444444445,91,93,94,0
0.55,0.32,0.445,0.6333333333333333,93,94,96,0
0.445,0.55,0.32,0.6222222222222222,94,96,92,0
0.32,0.445,0.29,0.65,96,92,93,0
0.29,0.32,0.325,0.6388888888888888,92,93,91,0
0.325,0.29,0.45,0.6555555555555556,93,91,92,0
0.45,0.325,0.51,0.65,91,92,93,0
0.51,0.45,0.4,0.6388888888888888,92,93,94,0
0.4,0.51,0.425,0.6333333333333333,93,94,90,0
0.425,0.4,0.52,0.6611111111111111,94,90,91,0
0.52,0.425,0.42,0.6583333333333333,90,91,91,0
0.42,0.52,0.45,0.6527777777777778,91,91,96,0
0.45,0.42,0.27,0.625,91,96,93,0
0.27,0.45,0.385,0.6388888888888888,96,93,95,0
0.385,0.27,0.51,0.6305555555555555,93,95,91,0
0.51,0.385,0.35,0.6527777777777778,95,91,91,0
0.35,0.51,0.455,0.6555555555555556,91,91,94,0
0.455,0.35,0.455,0.6333333333333333,91,94,94,0
0.455,0.455,0.57,0.6333333333333333,94,94,92,0
0.57,0.455,0.445,0.65,94,92,88,0
0.445,0.57,0.435,0.675,92,88,93,0
0.435,0.445,0.44,0.6444444444444445,88,93,93,0
0.44,0.435,0.52,0.6388888888888888,93,93,92,0
0.52,0.44,0.53,0.6472222222222223,93,92,92,0
0.53,0.52,0.525,0.65,92,92,93,0
0.525,0.53,0.435,0.6444444444444445,92,93,91,0
0.435,0.525,0.555,0.6555555555555556,93,91,91,0
0.555,0.435,0.525,0.6555555555555556,91,91,92,0
0.525,0.555,0.3,0.6472222222222223,91,92,94,0
0.3,0.525,0.395,0.6361111111111111,92,94,90,0
0.395,0.3,0.36,0.6638888888888889,94,90,89,0
0.36,0.395,0.4,0.6694444444444444,90,89,91,0
0.4,0.36,0.575,0.6583333333333333,89,91,94,0
0.575,0.4,0.54,0.6361111111111111,91,94,93,0
0.54,0.575,0.47,0.6444444444444445,94,93,93,0
0.47,0.54,0.445,0.6444444444444445,93,93,91,0
0.445,0.47,0.31,0.6555555555555556,93,91,88,0
0.31,0.445,0.455,0.6777777777777778,91,88,93,0
0.455,0.31,0.525,0.6388888888888888,88,93,95,0
0.525,0.455,0.43,0.6277777777777778,93,95,92,0
0.43,0.525,0.335,0.6472222222222223,95,92,88,0
0.335,0.43,0.32,0.6777777777777778,92,88,92,0
0.32,0.335,0.355,0.65,88,92,95,0
0.355,0.32,0.4,0.6305555555555555,92,95,94,0
0.4,0.355,0.455,0.6333333333333333,95,94,92,0
0.455,0.4,0.42,0.65,94,92,93,0
0.42,0.455,0.245,0.6444444444444445,92,93,93,0
0.245,0.42,0.32,0.6416666666666667,93,93,93,0
0.32,0.245,0.45,0.6416666666666667,93,93,94,0
0.45,0.32,0.3,0.6333333333333333,93,94,98,0
0.3,0.45,0.375,0.6111111111111112,94,98,94,0
0.375,0.3,0.38,0.6361111111111111,98,94,90,0
0.38,0.375,0.335,0.6611111111111111,94,90,92,0
0.335,0.38,0.225,0.65,90,92,93,0
0.225,0.335,0.24,0.6416666666666667,92,93,92,0
0.24,0.225,0.275,0.65,93,92,92,0
0.275,0.24,0.285,0.6472222222222223,92,92,91,0
0.285,0.275,0.31,0.6583333333333333,92,91,90,0
0.31,0.285,0.395,0.6638888888888889,91,90,94,0
0.395,0.31,0.38,0.6361111111111111,90,94,93,0
0.38,0.395,0.325,0.6388888888888888,94,93,91,0
0.325,0.38,0.43,0.6555555555555556,93,91,88,0
0.43,0.325,0.395,0.6777777777777778,91,88,91,0
0.395,0.43,0.32,0.6555555555555556,88,91,93,0
0.32,0.395,0.425,0.6444444444444445,91,93,92,0
0.425,0.32,0.34,0.6472222222222223,93,92,91,0
0.34,0.425,0.36,0.6583333333333333,92,91,89,0
0.36,0.34,0.31,0.6722222222222223,91,89,89,0
0.31,0.36,0.435,0.6722222222222223,89,89,93,0
0.435,0.31,0.45,0.6444444444444445,89,93,93,0
0.45,0.435,0.415,0.6444444444444445,93,93,93,0
0.415,0.45,0.385,0.6444444444444445,93,93,88,0
0.385,0.415,0.335,0.6777777777777778,93,88,91,0
0.335,0.385,0.26,0.6527777777777778,88,91,91,0
0.26,0.335,0.41,0.6555555555555556,91,91,93,0
0.41,0.26,0.4,0.6388888888888888,91,93,91,0
0.4,0.41,0.41,0.6583333333333333,93,91,92,0
0.41,0.4,0.465,0.6472222222222223,91,92,90,0
0.465,0.41,0.44,0.6666666666666666,92,90,92,0
0.44,0.465,0.375,0.65,90,92,92,0
0.375,0.44,0.305,0.6472222222222223,92,92,93,0
0.305,0.375,0.255,0.6388888888888888,92,93,88,0
0.255,0.305,0.455,0.6777777777777778,93,88,91,0
0.455,0.255,0.345,0.6555555555555556,88,91,92,0
0.345,0.455,0.47,0.65,91,92,94,0
0.47,0.345,0.37,0.6361111111111111,92,94,93,0
0.37,0.47,0.44,0.6444444444444445,94,93,94,0
0.44,0.37,0.405,0.6361111111111111,93,94,91,0
0.405,0.44,0.44,0.6527777777777778,94,91,90,0
0.44,0.405,0.375,0.6611111111111111,91,90,93,0
0.375,0.44,0.475,0.6388888888888888,90,93,96,0
0.475,0.375,0.385,0.625,93,96,91,0
0.385,0.475,0.365,0.6527777777777778,96,91,89,0
0.365,0.385,0.385,0.6722222222222223,91,89,93,0
0.385,0.365,0.32,0.6388888888888888,89,93,95,0
0.32,0.385,0.365,0.6277777777777778,93,95,93,0
0.365,0.32,0.335,0.6388888888888888,95,93,92,0
0.335,0.365,0.285,0.65,93,92,91,0
0.285,0.335,0.385,0.6555555555555556,92,91,90,0
0.385,0.285,0.365,0.6638888888888889,91,90,93,0
0.365,0.385,0.285,0.6444444444444445,90,93,92,0
0.285,0.365,0.38,0.6472222222222223,93,92,94,0
0.38,0.285,0.48,0.6361111111111111,92,94,90,0
0.48,0.38,0.36,0.6666666666666666,94,90,92,0
0.36,0.48,0.455,0.6472222222222223,90,92,93,0
