Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.02,0.05,0.125,0.7277777777777777,136,82,106,1
0.125,-0.02,0.02,0.5611111111111111,82,106,78,0
0.02,0.125,0.165,0.7638888888888888,106,78,118,1
0.165,0.02,0.005,0.5083333333333333,78,118,75,0
0.005,0.165,0.135,0.7944444444444444,118,75,122,1
0.135,0.005,0.03,0.49166666666666664,75,122,79,0
0.03,0.135,0.13,0.7555555555555555,122,79,113,1
0.13,0.03,0.045,0.5277777777777778,79,113,83,0
0.045,0.13,0.12,0.7194444444444444,113,83,123,1
0.12,0.045,-0.045,0.4861111111111111,83,123,77,0
-0.045,0.12,0.12,0.7722222222222223,123,77,105,1
0.12,-0.045,0.035,0.5694444444444444,77,105,69,0
0.035,0.12,0.09,0.8638888888888889,105,69,117,1
0.09,0.035,-0.04,0.5111111111111111,69,117,170,0
-0.04,0.09,0.055,0.3527777777777778,117,170,170,1
0.055,-0.04,0.065,0.3527777777777778,170,170,91,5
0.065,0.055,0.035,0.6583333333333333,170,91,95,0
0.035,0.065,0.085,0.6277777777777778,91,95,100,0
0.085,0.035,0.045,0.5972222222222222,95,100,93,0
0.045,0.085,0.06,0.6388888888888888,100,93,92,0
0.06,0.045,0.08,0.65,93,92,85,0
0.08,0.06,0.075,0.7055555555555556,92,85,87,0
0.075,0.08,0.075,0.6861111111111111,85,87,96,0
0.075,0.075,0.075,0.6222222222222222,87,96,100,0
0.075,0.075,0.035,0.6,96,100,81,0
0.035,0.075,0.055,0.7388888888888889,100,81,109,0
0.055,0.035,-0.035,0.55,81,109,82,0
-0.035,0.055,0.125,0.7277777777777777,109,82,126,1
0.125,-0.035,0.005,0.475,82,126,60,0
0.005,0.125,0.17,0.9944444444444445,126,60,117,1
0.17,0.005,0.025,0.5111111111111111,60,117,110,0
0.025,0.17,0.145,0.5416666666666666,117,110,48,1
0.145,0.025,0.075,1.2333333333333334,110,48,123,1
0.075,0.145,-0.02,0.4861111111111111,48,123,67,0
-0.02,0.075,0.075,0.8888888888888888,123,67,118,1
0.075,-0.02,-0.005,0.5083333333333333,67,118,144,0
-0.005,0.075,-0.145,0.41388888888888886,118,144,48,1
-0.145,-0.005,0.0,1.2333333333333334,144,48,100,1
0.0,-0.145,-0.11,0.5944444444444444,48,100,66,0
-0.11,0.0,0.01,0.9055555555555556,100,66,85,1
0.01,-0.11,0.045,0.7027777777777777,66,85,92,0
0.045,0.01,0.04,0.65,85,92,90,0
0.04,0.045,0.02,0.6638888888888889,92,90,91,0
0.02,0.04,-0.015,0.6583333333333333,90,91,94,0
-0.015,0.02,0.03,0.6333333333333333,91,94,93,0
0.03,-0.015,0.0,0.6416666666666667,94,93,94,0
0.0,0.03,0.07,0.6361111111111111,93,94,84,0
0.07,0.0,0.055,0.7111111111111111,94,84,90,0
0.055,0.07,0.04,0.6666666666666666,84,90,71,0
0.04,0.055,0.05,0.8388888888888889,90,71,105,0
0.05,0.04,-0.015,0.5694444444444444,71,105,60,0
-0.015,0.05,0.055,0.9916666666666667,105,60,120,1
0.055,-0.015,-0.08,0.49722222222222223,60,120,142,0
-0.08,0.055,-0.075,0.4222222222222222,120,142,45,1
-0.075,-0.08,0.05,1.3055555555555556,142,45,102,1
0.05,-0.075,-0.055,0.5861111111111111,45,102,58,0
-0.055,0.05,0.015,1.0222222222222221,102,58,83,1
0.015,-0.055,-0.02,0.7194444444444444,58,83,242,0
-0.02,0.015,-0.03,0.24722222222222223,83,242,242,0
-0.03,-0.02,-0.06,0.24722222222222223,242,242,59,5
-0.06,-0.03,0.015,1.0138888888888888,242,59,118,1
0.015,-0.06,-0.065,0.5055555555555555,59,118,66,0
-0.065,0.015,0.02,0.9027777777777778,118,66,116,1
0.02,-0.065,-0.06,0.5138888888888888,66,116,130,0
-0.06,0.02,0.04,0.46111111111111114,116,130,129,1
0.04,-0.06,0.06,0.4638888888888889,130,129,80,5
0.06,0.04,0.05,0.7416666666666667,129,80,227,0
0.05,0.06,0.035,0.2638888888888889,80,227,227,0
0.035,0.05,0.04,0.2638888888888889,227,227,69,5
0.04,0.035,0.09,0.8611111111111112,227,69,116,1
0.09,0.04,-0.06,0.5138888888888888,69,116,76,0
-0.06,0.09,0.04,0.7888888888888889,116,76,124,1
0.04,-0.06,-0.01,0.48333333333333334,76,124,65,0
-0.01,0.04,0.035,0.9111111111111111,124,65,111,1
0.035,-0.01,-0.005,0.5388888888888889,65,111,63,0
-0.005,0.035,0.045,0.9416666666666667,111,63,117,1
0.045,-0.005,-0.08,0.5111111111111111,63,117,137,0
-0.08,0.045,0.03,0.4361111111111111,117,137,137,1
0.03,-0.08,-0.025,0.4361111111111111,137,137,89,5
-0.025,0.03,0.025,0.6722222222222223,137,89,229,0
0.025,-0.025,-0.045,0.2611111111111111,89,229,227,0
-0.045,0.025,-0.025,0.2638888888888889,229,227,71,5
-0.025,-0.045,0.02,0.8444444444444444,227,71,124,1
0.02,-0.025,-0.115,0.48333333333333334,71,124,69,0
-0.115,0.02,0.055,0.8583333333333333,124,69,117,1
0.055,-0.115,-0.035,0.5111111111111111,69,117,65,0
-0.035,0.055,0.025,0.9194444444444444,117,65,102,1
0.025,-0.035,-0.07,0.5861111111111111,65,102,69,0
-0.07,0.025,0.06,0.8666666666666667,102,69,129,1
0.06,-0.07,-0.095,0.4638888888888889,69,129,80,0
-0.095,0.06,0.01,0.75,129,80,117,1
0.01,-0.095,-0.045,0.5111111111111111,80,117,72,0
-0.045,0.01,0.05,0.8305555555555556,117,72,117,1
0.05,-0.045,-0.08,0.5111111111111111,72,117,130,0
-0.08,0.05,0.05,0.4583333333333333,117,130,130,1
0.05,-0.08,0.045,0.46111111111111114,130,130,83,5
0.045,0.05,0.05,0.7166666666666667,130,83,92,0
0.05,0.045,0.025,0.65,83,92,89,0
0.025,0.05,0.035,0.6722222222222223,92,89,96,0
0.035,0.025,0.035,0.625,89,96,84,0
0.035,0.035,0.035,0.7083333333333334,96,84,84,0
0.035,0.035,0.02,0.7083333333333334,84,84,89,0
0.02,0.035,0.045,0.6694444444444444,84,89,88,0
0.045,0.02,0.045,0.675,89,88,85,0
0.045,0.045,0.06,0.7055555555555556,88,85,94,0
0.06,0.045,0.105,0.6361111111111111,85,94,77,0
0.105,0.06,0.13,0.7722222222222223,94,77,102,0
0.13,0.105,-0.035,0.5861111111111111,77,102,68,0
-0.035,0.13,0.04,0.8722222222222222,102,68,128,1
0.04,-0.035,-0.005,0.4666666666666667,68,128,109,0
-0.005,0.04,-0.105,0.55,128,109,54,1
-0.105,-0.005,0.05,1.0944444444444446,109,54,207,1
0.05,-0.105,0.005,0.28888888888888886,54,207,207,0
0.005,0.05,-0.01,0.28888888888888886,207,207,66,5
-0.01,0.005,0.035,0.8972222222222223,207,66,113,1
0.035,-0.01,-0.115,0.5305555555555556,66,113,59,0
-0.115,0.035,0.015,1.0138888888888888,113,59,121,1
0.015,-0.115,-0.115,0.49444444444444446,59,121,59,0
-0.115,0.015,0.07,1.0166666666666666,121,59,116,1
0.07,-0.115,-0.145,0.5138888888888888,59,116,60,0
