Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
-0.185,0.135,0.265,1.1472222222222221,145,52,56,0
0.265,-0.185,0.345,1.0638888888888889,52,56,60,0
0.345,0.265,-0.12,1.0,56,60,57,0
-0.12,0.345,-0.34,1.05,60,57,55,0
-0.34,-0.12,-0.34,1.0833333333333333,57,55,51,0
-0.34,-0.34,-0.165,1.1583333333333334,55,51,59,0
-0.165,-0.34,-0.21,1.0027777777777778,51,59,56,0
-0.21,-0.165,-0.075,1.0527777777777778,59,56,54,0
-0.075,-0.21,-0.02,1.0972222222222223,56,54,58,0
-0.02,-0.075,-0.115,1.0277777777777777,54,58,64,0
-0.115,-0.02,0.08,0.9305555555555556,58,64,62,0
0.08,-0.115,0.065,0.9666666666666667,64,62,55,0
0.065,0.08,-0.17,1.0722222222222222,62,55,58,0
-0.17,0.065,-0.305,1.0222222222222221,55,58,67,0
-0.305,-0.17,-0.305,0.8916666666666667,58,67,56,0
-0.305,-0.305,-0.29,1.0527777777777778,67,56,50,0
-0.29,-0.305,-0.24,1.2,56,50,54,0
-0.24,-0.29,-0.24,1.0916666666666666,50,54,61,0
-0.24,-0.24,-0.215,0.975,54,61,53,0
-0.215,-0.24,0.17,1.113888888888889,61,53,55,0
0.17,-0.215,-0.225,1.075,53,55,64,0
-0.225,0.17,0.005,0.9277777777777778,55,64,111,0
0.005,-0.225,0.365,0.5361111111111111,64,111,53,0
0.365,0.005,-0.405,1.1194444444444445,111,53,53,2
-0.405,0.365,-0.46,1.125,53,53,57,0
-0.46,-0.405,-0.46,1.0472222222222223,53,57,58,0
-0.46,-0.46,-0.345,1.0222222222222221,57,58,56,0
-0.345,-0.46,-0.4,1.0555555555555556,58,56,52,0
-0.4,-0.345,-0.24,1.1444444444444444,56,52,54,0
-0.24,-0.4,0.065,1.0972222222222223,52,54,60,0
0.065,-0.24,-0.4,0.9944444444444445,54,60,57,0
-0.4,0.065,-0.57,1.0472222222222223,60,57,57,0
-0.57,-0.4,-0.345,1.0444444444444445,57,57,57,0
-0.345,-0.57,0.145,1.05,57,57,59,0
0.145,-0.345,-0.015,1.0166666666666666,57,59,58,0
-0.015,0.145,-0.305,1.0277777777777777,59,58,58,0
-0.305,-0.015,-0.15,1.0333333333333334,58,58,56,0
-0.15,-0.305,-0.325,1.0666666666666667,58,56,64,0
-0.325,-0.15,-0.53,0.9277777777777778,56,64,61,0
-0.53,-0.325,-0.475,0.9777777777777777,64,61,52,0
-0.475,-0.53,-0.05,1.1388888888888888,61,52,57,0
-0.05,-0.475,-0.25,1.038888888888889,52,57,65,0
-0.25,-0.05,-0.38,0.9138888888888889,57,65,60,0
-0.38,-0.25,-0.255,0.9944444444444445,65,60,56,0
-0.255,-0.38,-0.155,1.0527777777777778,60,56,55,0
-0.155,-0.255,-0.145,1.0805555555555555,56,55,60,0
-0.145,-0.155,-0.08,0.9916666666666667,55,60,58,0
-0.08,-0.145,-0.07,1.0194444444444444,60,58,56,0
-0.07,-0.08,-0.215,1.0555555555555556,58,56,56,0
-0.215,-0.07,-0.185,1.0527777777777778,56,56,63,0
-0.185,-0.215,-0.245,0.9444444444444444,56,63,54,0
-0.245,-0.185,-0.27,1.1083333333333334,63,54,52,0
-0.27,-0.245,-0.125,1.1388888888888888,54,52,55,0
-0.125,-0.27,-0.07,1.086111111111111,52,55,61,0
-0.07,-0.125,-0.02,0.9805555555555555,55,61,60,0
-0.02,-0.07,-0.115,1.0,61,60,59,0
-0.115,-0.02,-0.13,1.0055555555555555,60,59,56,0
-0.13,-0.115,-0.11,1.0666666666666667,59,56,58,0
-0.11,-0.13,-0.215,1.0222222222222221,56,58,60,0
-0.215,-0.11,-0.14,0.9944444444444445,58,60,53,0
-0.14,-0.215,-0.08,1.1222222222222222,60,53,60,0
-0.08,-0.14,0.225,0.9888888888888889,53,60,58,0
0.225,-0.08,-0.125,1.0194444444444444,60,58,52,0
-0.125,0.225,-0.21,1.136111111111111,58,52,53,0
-0.21,-0.125,-0.115,1.1305555555555555,52,53,61,0
-0.115,-0.21,-0.085,0.975,53,61,63,0
-0.085,-0.115,-0.075,0.9472222222222222,61,63,56,0
-0.075,-0.085,0.17,1.0638888888888889,63,56,56,0
0.17,-0.075,0.185,1.0583333333333333,56,56,60,0
0.185,0.17,-0.17,0.9944444444444445,56,60,56,0
-0.17,0.185,0.0,1.0638888888888889,60,56,55,0
0.0,-0.17,0.11,1.0833333333333333,56,55,58,0
0.11,0.0,-0.365,1.0194444444444444,55,58,66,0
-0.365,0.11,-0.545,0.9027777777777778,58,66,53,0
-0.545,-0.365,-0.455,1.113888888888889,66,53,53,0
-0.455,-0.545,-0.29,1.1277777777777778,53,53,55,0
-0.29,-0.455,-0.18,1.075,53,55,56,0
-0.18,-0.29,-0.365,1.0638888888888889,55,56,56,0
-0.365,-0.18,-0.34,1.0666666666666667,56,56,58,0
-0.34,-0.365,-0.18,1.025,56,58,59,0
-0.18,-0.34,0.225,1.0138888888888888,58,59,59,0
0.225,-0.18,0.03,1.011111111111111,59,59,60,0
0.03,0.225,-0.315,0.9916666666666667,59,60,58,0
-0.315,0.03,-0.285,1.0277777777777777,60,58,61,0
-0.285,-0.315,-0.19,0.9833333333333333,58,61,59,0
-0.19,-0.285,-0.09,1.0138888888888888,61,59,55,0
-0.09,-0.19,0.225,1.086111111111111,59,55,55,0
0.225,-0.09,-0.015,1.0722222222222222,55,55,63,0
