Amplitude,1 Back,1 Forward,RR,HR back,HR,HR After,TYPE
0.145,-0.83,0.265,0.8722222222222222,192,68,79,0
0.265,0.145,0.34,0.7583333333333333,68,79,67,0
0.34,0.265,0.63,0.8861111111111111,79,67,102,0
0.63,0.34,0.73,0.5861111111111111,67,102,74,0
0.73,0.63,0.6,0.8083333333333333,102,74,100,0
0.6,0.73,0.655,0.6,74,100,76,0
0.655,0.6,0.845,0.7861111111111111,100,76,79,0
0.845,0.655,0.7,0.7527777777777778,76,79,87,0
0.7,0.845,0.64,0.6833333333333333,79,87,75,0
0.64,0.7,0.67,0.7972222222222223,87,75,98,0
0.67,0.64,0.725,0.6083333333333333,75,98,95,0
0.725,0.67,0.62,0.6305555555555555,98,95,53,0
0.62,0.725,0.425,1.1305555555555555,95,53,52,0
0.425,0.62,0.42,1.1472222222222221,53,52,71,0
0.42,0.425,0.375,0.8416666666666667,52,71,66,0
0.375,0.42,0.37,0.8972222222222223,71,66,71,0
0.37,0.375,0.585,0.8388888888888889,66,71,59,0
0.585,0.37,0.45,1.0166666666666666,71,59,78,0
0.45,0.585,0.375,0.7666666666666667,59,78,101,0
0.375,0.45,0.33,0.5888888888888889,78,101,72,0
0.33,0.375,0.43,0.8222222222222222,101,72,65,0
0.43,0.33,0.13,0.9222222222222223,72,65,50,0
0.13,0.43,0.28,1.1972222222222222,65,50,80,0
0.28,0.13,0.505,0.7472222222222222,50,80,52,0
0.505,0.28,0.43,1.1472222222222221,80,52,52,0
0.43,0.505,0.435,1.1444444444444444,52,52,91,0
0.435,0.43,0.66,0.6555555555555556,52,91,76,0
0.66,0.435,0.53,0.7833333333333333,91,76,83,0
0.53,0.66,0.555,0.7222222222222222,76,83,87,0
0.555,0.53,0.45,0.6833333333333333,83,87,70,0
0.45,0.555,0.53,0.85,87,70,63,0
0.53,0.45,0.56,0.9444444444444444,70,63,61,0
0.56,0.53,0.57,0.9805555555555555,63,61,72,0
0.57,0.56,0.605,0.825,61,72,83,0
0.605,0.57,0.625,0.7194444444444444,72,83,93,0
0.625,0.605,0.6,0.6444444444444445,83,93,85,0
0.6,0.625,0.565,0.7055555555555556,93,85,81,0
0.565,0.6,0.45,0.7388888888888889,85,81,81,0
0.45,0.565,0.56,0.7333333333333333,81,81,63,0
0.56,0.45,0.675,0.9444444444444444,81,63,107,0
0.675,0.56,0.485,0.5583333333333333,63,107,60,0
0.485,0.675,0.305,0.9944444444444445,107,60,70,0
0.305,0.485,0.27,0.8527777777777777,60,70,71,0
0.27,0.305,0.225,0.8388888888888889,70,71,73,0
0.225,0.27,0.2,0.8111111111111111,71,73,84,0
0.2,0.225,0.85,0.7111111111111111,73,84,77,0
0.85,0.2,0.38,0.7722222222222223,84,77,78,1
0.38,0.85,0.38,0.7611111111111111,77,78,95,0
0.38,0.38,0.5,0.6305555555555555,78,95,67,0
0.5,0.38,0.61,0.8888888888888888,95,67,80,0
0.61,0.5,0.775,0.7444444444444445,67,80,62,0
0.775,0.61,0.77,0.9666666666666667,80,62,80,0
0.77,0.775,0.8,0.7416666666666667,62,80,87,0
0.8,0.77,0.605,0.6888888888888889,80,87,80,0
0.605,0.8,0.805,0.7472222222222222,87,80,84,0
0.805,0.605,0.465,0.7083333333333334,80,84,78,0
0.465,0.805,0.5,0.7611111111111111,84,78,71,0
0.5,0.465,0.555,0.8444444444444444,78,71,78,0
0.555,0.5,0.665,0.7611111111111111,71,78,76,0
0.665,0.555,0.43,0.7805555555555556,78,76,89,0
0.43,0.665,0.355,0.6722222222222223,76,89,72,0
0.355,0.43,0.535,0.8277777777777777,89,72,77,0
0.535,0.355,0.48,0.7694444444444445,72,77,96,0
0.48,0.535,0.56,0.625,77,96,56,0
0.56,0.48,0.485,1.0555555555555556,96,56,75,0
0.485,0.56,0.315,0.7916666666666666,56,75,58,0
0.315,0.485,0.39,1.0222222222222221,75,58,105,0
0.39,0.315,0.365,0.5694444444444444,58,105,86,0
0.365,0.39,0.16,0.6944444444444444,105,86,57,0
0.16,0.365,0.485,1.0361111111111112,86,57,73,0
0.485,0.16,0.33,0.8111111111111111,57,73,92,0
0.33,0.485,0.315,0.6472222222222223,73,92,51,0
0.315,0.33,0.4,1.163888888888889,92,51,88,0
0.4,0.315,0.33,0.6777777777777778,51,88,104,0
0.33,0.4,0.185,0.575,88,104,86,0
0.185,0.33,0.155,0.6972222222222222,104,86,87,0
0.155,0.185,0.185,0.6888888888888889,86,87,73,0
0.185,0.155,0.33,0.8166666666666667,87,73,101,0
0.33,0.185,0.365,0.5916666666666667,73,101,72,0
0.365,0.33,0.295,0.8277777777777777,101,72,77,0
0.295,0.365,0.225,0.7777777777777778,72,77,87,0
0.225,0.295,0.49,0.6861111111111111,77,87,61,0
0.49,0.225,0.45,0.975,87,61,105,0
0.45,0.49,-0.595,0.5694444444444444,61,105,69,0
-0.595,0.45,0.245,0.8694444444444445,105,69,80,1
0.245,-0.595,0.45,0.7416666666666667,69,80,73,0
0.45,0.245,0.335,0.8194444444444444,80,73,105,0
0.335,0.45,0.39,0.5694444444444444,73,105,68,0
0.39,0.335,0.33,0.8777777777777778,105,68,80,0
0.33,0.39,0.315,0.75,68,80,63,0
0.315,0.33,0.26,0.9416666666666667,80,63,101,0
0.26,0.315,0.32,0.5888888888888889,63,101,74,0
0.32,0.26,0.405,0.8083333333333333,101,74,93,0
0.405,0.32,0.47,0.6388888888888888,74,93,71,0
0.47,0.405,0.365,0.8388888888888889,93,71,98,0
0.365,0.47,-0.445,0.6083333333333333,71,98,73,0
-0.445,0.365,0.425,0.8138888888888889,98,73,67,1
0.425,-0.445,0.575,0.8833333333333333,73,67,102,0
0.575,0.425,-0.49,0.5861111111111111,67,102,80,0
-0.49,0.575,0.55,0.7416666666666667,102,80,71,1
0.55,-0.49,0.56,0.8416666666666667,80,71,80,0
0.56,0.55,0.54,0.7416666666666667,71,80,88,0
0.54,0.56,0.5,0.675,80,88,87,0
0.5,0.54,0.28,0.6861111111111111,88,87,102,0
0.28,0.5,0.205,0.5833333333333334,87,102,66,0
0.205,0.28,0.4,0.9027777777777778,102,66,72,0
0.4,0.205,0.325,0.825,66,72,73,0
0.325,0.4,0.265,0.8111111111111111,72,73,99,0
0.265,0.325,0.35,0.6055555555555555,73,99,80,0
0.35,0.265,0.405,0.7444444444444445,99,80,79,0
0.405,0.35,0.425,0.7555555555555555,80,79,84,0
0.425,0.405,0.195,0.7083333333333334,79,84,70,0
0.195,0.425,0.26,0.8472222222222222,84,70,62,0
0.26,0.195,0.28,0.9666666666666667,70,62,60,0
0.28,0.26,0.13,1.0,62,60,171,0
0.13,0.28,-0.8,0.35,60,171,171,0
-0.8,0.13,0.815,0.35,171,171,67,5
0.815,-0.8,0.235,0.8944444444444445,171,67,76,1
0.235,0.815,0.115,0.7805555555555556,67,76,80,0
0.115,0.235,-0.885,0.7472222222222222,76,80,72,0
-0.885,0.115,0.235,0.8222222222222222,80,72,91,1
0.235,-0.885,0.3,0.6583333333333333,72,91,106,0
0.3,0.235,-0.53,0.5611111111111111,91,106,59,0
-0.53,0.3,0.245,1.0055555555555555,106,59,90,1
0.245,-0.53,0.345,0.6611111111111111,59,90,105,0
0.345,0.245,-0.55,0.5666666666666667,90,105,86,0
-0.55,0.345,0.195,0.6944444444444444,105,86,63,1
0.195,-0.55,0.105,0.95,86,63,103,0
0.105,0.195,-0.635,0.5777777777777777,63,103,126,0
-0.635,0.105,-0.51,0.475,103,126,125,1
-0.51,-0.635,0.24,0.4777777777777778,126,125,86,5
0.24,-0.51,0.175,0.6972222222222222,125,86,71,0
0.175,0.24,0.11,0.8444444444444444,86,71,70,0
0.11,0.175,0.335,0.8472222222222222,71,70,93,0
0.335,0.11,0.38,0.6416666666666667,70,93,73,0
0.38,0.335,0.295,0.8111111111111111,93,73,96,0
0.295,0.38,0.245,0.6194444444444445,73,96,76,0
0.245,0.295,0.34,0.7861111111111111,96,76,84,0
0.34,0.245,0.335,0.7083333333333334,76,84,73,0
0.335,0.34,0.255,0.8111111111111111,84,73,74,0
0.255,0.335,0.14,0.8055555555555556,73,74,96,0
0.14,0.255,-0.09,0.6194444444444445,74,96,79,0
-0.09,0.14,-0.13,0.7583333333333333,96,79,70,0
-0.13,-0.09,-0.045,0.8527777777777777,79,70,69,0
-0.045,-0.13,0.13,0.8694444444444445,70,69,61,0
0.13,-0.045,0.47,0.9777777777777777,69,61,87,0
0.47,0.13,3.22,0.6861111111111111,61,87,83,0
3.22,0.47,0.62,0.7166666666666667,87,83,50,0
0.62,3.22,0.62,1.1972222222222222,83,50,71,0
0.62,0.62,-1.59,0.8444444444444444,50,71,100,0
-1.59,0.62,0.385,0.6,71,100,48,0
0.385,-1.59,0.39,1.2333333333333334,100,48,106,0
0.39,0.385,0.62,0.5611111111111111,48,106,66,0
0.62,0.39,0.815,0.9055555555555556,106,66,79,0
0.815,0.62,0.655,0.7555555555555555,66,79,65,0
0.655,0.815,0.76,0.9194444444444444,79,65,96,0
0.76,0.655,0.755,0.6222222222222222,65,96,75,0
0.755,0.76,0.71,0.8,96,75,67,0
0.71,0.755,0.58,0.8833333333333333,75,67,63,0
0.58,0.71,0.69,0.95,67,63,82,0
0.69,0.58,0.58,0.725,63,82,97,0
0.58,0.69,0.565,0.6138888888888889,82,97,97,0
0.565,0.58,0.415,0.6166666666666667,97,97,93,0
0.415,0.565,0.395,0.6416666666666667,97,93,68,0
0.395,0.415,0.12,0.8722222222222222,93,68,63,0
0.12,0.395,0.09,0.9472222222222222,68,63,66,0
0.09,0.12,0.145,0.9083333333333333,63,66,66,0
0.145,0.09,0.555,0.9055555555555556,66,66,98,0
0.555,0.145,0.655,0.6083333333333333,66,98,71,0
0.655,0.555,0.65,0.8416666666666667,98,71,79,0
0.65,0.655,0.56,0.7555555555555555,71,79,78,0
0.56,0.65,0.555,0.7666666666666667,79,78,78,0
0.555,0.56,0.24,0.7611111111111111,78,78,66,0
0.24,0.555,0.16,0.9,78,66,84,0
0.16,0.24,0.17,0.7138888888888889,66,84,99,0
0.17,0.16,0.335,0.6027777777777777,84,99,95,0
0.335,0.17,0.675,0.6305555555555555,99,95,67,0
0.675,0.335,0.65,0.8944444444444445,95,67,56,0
0.65,0.675,0.645,1.0611111111111111,67,56,94,0
0.645,0.65,0.76,0.6361111111111111,56,94,58,0
0.76,0.645,0.92,1.0194444444444444,94,58,84,0
0.92,0.76,0.775,0.7111111111111111,58,84,63,0
0.775,0.92,0.7,0.9444444444444444,84,63,68,0
0.7,0.775,0.54,0.8722222222222222,63,68,77,0
0.54,0.7,0.37,0.775,68,77,74,0
0.37,0.54,0.31,0.8083333333333333,77,74,58,0
0.31,0.37,0.435,1.0222222222222221,74,58,67,0
0.435,0.31,0.42,0.8916666666666667,58,67,66,0
0.42,0.435,0.4,0.9083333333333333,67,66,90,0
0.4,0.42,0.3,0.6638888888888889,66,90,84,0
0.3,0.4,0.325,0.7111111111111111,90,84,105,0
0.325,0.3,0.14,0.5666666666666667,84,105,65,0
0.14,0.325,-0.035,0.9138888888888889,105,65,77,0
-0.035,0.14,0.19,0.775,65,77,86,0
0.19,-0.035,0.18,0.6916666666666667,77,86,80,0
0.18,0.19,0.215,0.7416666666666667,86,80,73,0
0.215,0.18,0.12,0.8111111111111111,80,73,102,0
0.12,0.215,0.06,0.5861111111111111,73,102,58,0
0.06,0.12,0.355,1.0277777777777777,102,58,77,0
0.355,0.06,0.175,0.775,58,77,67,0
0.175,0.355,0.295,0.8888888888888888,77,67,85,0
0.295,0.175,0.485,0.7055555555555556,67,85,87,0
0.485,0.295,0.67,0.6861111111111111,85,87,72,0
0.67,0.485,0.605,0.8333333333333334,87,72,91,0
0.605,0.67,0.5,0.6555555555555556,72,91,88,0
0.5,0.605,0.35,0.6777777777777778,91,88,100,0
0.35,0.5,-0.885,0.5944444444444444,88,100,79,0
-0.885,0.35,0.255,0.7527777777777778,100,79,75,1
0.255,-0.885,0.055,0.8,79,75,72,0
0.055,0.255,0.18,0.8222222222222222,75,72,56,0
0.18,0.055,0.095,1.0555555555555556,72,56,91,0
0.095,0.18,0.045,0.6527777777777778,56,91,65,0
0.045,0.095,0.21,0.9166666666666666,91,65,80,0
0.21,0.045,0.33,0.7444444444444445,65,80,74,0
0.33,0.21,0.625,0.8027777777777778,80,74,80,0
0.625,0.33,0.41,0.7416666666666667,74,80,65,0
0.41,0.625,0.54,0.9222222222222223,80,65,65,0
0.54,0.41,0.725,0.9166666666666666,65,65,94,0
0.725,0.54,1.01,0.6361111111111111,65,94,72,0
1.01,0.725,0.24,0.8277777777777777,94,72,93,0
0.24,1.01,0.26,0.6416666666666667,72,93,73,0
0.26,0.24,0.445,0.8111111111111111,93,73,73,0
0.445,0.26,0.515,0.8194444444444444,73,73,130,0
0.515,0.445,1.915,0.4583333333333333,73,130,55,0
1.915,0.515,0.525,1.0833333333333333,130,55,66,3
0.525,1.915,0.615,0.9027777777777778,55,66,96,0
0.615,0.525,0.39,0.6222222222222222,66,96,85,0
0.39,0.615,0.155,0.7055555555555556,96,85,69,0
0.155,0.39,0.165,0.8694444444444445,85,69,73,0
0.165,0.155,0.59,0.8194444444444444,69,73,55,0
0.59,0.165,0.735,1.0805555555555555,73,55,78,0
0.735,0.59,0.695,0.7666666666666667,55,78,70,0
0.695,0.735,0.745,0.85,78,70,61,0
0.745,0.695,0.73,0.9805555555555555,70,61,92,0
0.73,0.745,0.64,0.6472222222222223,61,92,75,0
0.64,0.73,0.645,0.7944444444444444,92,75,80,0
0.645,0.64,0.715,0.7472222222222222,75,80,68,0
0.715,0.645,0.565,0.8805555555555555,80,68,75,0
0.565,0.715,0.455,0.8,68,75,118,0
0.455,0.565,0.695,0.5083333333333333,75,118,67,0
0.695,0.455,-0.21,0.8833333333333333,118,67,91,0
-0.21,0.695,-0.27,0.6583333333333333,67,91,78,0
