Amplitude,Var Amp,RR,Var RR,HR,Var HR
-0.16699218749999997,0.27096354166666664,0.73,0.04600000000000015,82.19178082191782,5.284470692118106
0.0703125,0.03365885416666667,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.0498046875,0.05416666666666667,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.0439453125,0.06002604166666667,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.10546875,0.0014973958333333315,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
-0.0263671875,0.13033854166666667,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.09374999999999999,0.010221354166666682,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.09374999999999999,0.010221354166666682,0.64,0.04399999999999982,93.75,6.273748485964077
0.2080078125,0.10403645833333333,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.06445312499999999,0.03951822916666668,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.23730468750000003,0.13333333333333336,0.63,0.053999999999999826,95.23809523809524,7.761843724059318
-0.099609375,0.20358072916666667,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.04101562499999999,0.06295572916666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
0.15820312499999997,0.054231770833333304,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.0703125,0.03365885416666667,0.72,0.03600000000000014,83.33333333333334,4.14291818070258
0.1904296875,0.08645833333333333,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.15820312499999997,0.054231770833333304,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.24316406249999997,0.1391927083333333,0.73,0.04600000000000015,82.19178082191782,5.284470692118106
0.2197265625,0.11575520833333333,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.03515625,0.06881510416666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
-0.0908203125,0.19479166666666667,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.0732421875,0.03072916666666667,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
-0.0029296874999999996,0.10690104166666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
0.298828125,0.19485677083333333,0.65,0.03399999999999981,92.3076923076923,4.831440793656384
-0.023437499999999997,0.12740885416666667,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
-0.05859375,0.16256510416666667,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
-0.005859374999999999,0.10983072916666667,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.1494140625,0.04544270833333333,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.04687499999999999,0.057096354166666675,0.65,0.03399999999999981,92.3076923076923,4.831440793656384
0.25781249999999994,0.15384114583333328,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.1494140625,0.04544270833333333,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
-0.020507812499999997,0.12447916666666667,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.1025390625,0.0014322916666666685,0.64,0.04399999999999982,93.75,6.273748485964077
0.05566406249999999,0.048307291666666675,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.0,0.10397135416666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
-0.005859374999999999,0.10983072916666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
0.03515625,0.06881510416666667,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.12890624999999997,0.024934895833333304,0.7,0.016000000000000125,85.71428571428572,1.7619657997502003
0.13476562499999997,0.030794270833333304,0.65,0.03399999999999981,92.3076923076923,4.831440793656384
-0.1318359375,0.23580729166666667,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.08203124999999999,0.021940104166666682,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
-0.011718749999999998,0.11569010416666667,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.18457031249999997,0.0805989583333333,0.64,0.04399999999999982,93.75,6.273748485964077
0.0263671875,0.07760416666666667,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.1142578125,0.010286458333333331,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.0908203125,0.013151041666666669,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.04687499999999999,0.057096354166666675,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.23730468750000003,0.13333333333333336,0.67,0.01399999999999979,89.55223880597015,2.0759872919342257
0.04101562499999999,0.06295572916666667,0.68,0.0039999999999997815,88.23529411764706,0.7590426036111353
0.12890624999999997,0.024934895833333304,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
0.228515625,0.12454427083333333,0.66,0.0239999999999998,90.9090909090909,3.432839395054984
0.020507812499999997,0.08346354166666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
-0.011718749999999998,0.11569010416666667,0.72,0.03600000000000014,83.33333333333334,4.14291818070258
0.020507812499999997,0.08346354166666667,0.75,0.06600000000000017,80.0,7.476251514035923
0.1435546875,0.03958333333333333,0.76,0.07600000000000018,78.94736842105263,8.528883092983293
0.24609375,0.14212239583333333,0.73,0.04600000000000015,82.19178082191782,5.284470692118106
0.12890624999999997,0.024934895833333304,0.75,0.06600000000000017,80.0,7.476251514035923
-0.04687499999999999,0.15084635416666667,0.73,0.04600000000000015,82.19178082191782,5.284470692118106
0.33105468749999994,0.22708333333333328,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.04101562499999999,0.06295572916666667,0.69,0.006000000000000116,86.95652173913044,0.5197297749054854
0.25781249999999994,0.15384114583333328,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
0.0263671875,0.07760416666666667,0.71,0.026000000000000134,84.50704225352113,2.9692092605147877
