Amplitude,Var Amp,RR,Var RR,HR,Var HR
0.3515625,0.18419558502906977,0.81,0.08569767441860487,74.07407407407408,7.206326107470588
0.08203124999999999,0.08533566497093024,0.75,0.02569767441860482,80.0,1.280400181544664
0.0498046875,0.11756222747093023,0.8,0.07569767441860487,75.0,6.280400181544664
0.16406249999999997,0.0033044149709302584,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.3017578125,0.13439089752906977,0.75,0.02569767441860482,80.0,1.280400181544664
0.25781249999999994,0.09044558502906971,0.68,0.04430232558139513,88.23529411764706,6.954893936102394
0.1142578125,0.05310910247093023,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.19335937499999997,0.02599246002906974,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.37207031249999994,0.2047033975290697,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.24316406249999997,0.07579714752906974,0.73,0.005697674418604803,82.19178082191782,0.911380640373153
0.18457031249999997,0.01720339752906974,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.36328125,0.19591433502906977,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.22265624999999997,0.05528933502906974,0.76,0.03569767441860483,78.94736842105263,2.333031760492034
0.0703125,0.09705441497093023,0.73,0.005697674418604803,82.19178082191782,0.911380640373153
0.228515625,0.06114871002906977,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.16699218749999997,0.0003747274709302584,0.73,0.005697674418604803,82.19178082191782,0.911380640373153
0.0263671875,0.14099972747093023,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.1435546875,0.02381222747093023,0.7,0.024302325581395223,85.71428571428572,4.4338855327410585
0.29296875,0.12560183502906977,0.73,0.005697674418604803,82.19178082191782,0.911380640373153
0.1259765625,0.04139035247093023,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.32519531249999994,0.1578283975290697,0.76,0.03569767441860483,78.94736842105263,2.333031760492034
0.2109375,0.04357058502906977,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.228515625,0.06114871002906977,0.73,0.005697674418604803,82.19178082191782,0.911380640373153
0.1025390625,0.06482785247093023,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.3369140625,0.16954714752906977,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.2109375,0.04357058502906977,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.1259765625,0.04139035247093023,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.0,0.16736691497093023,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.1083984375,0.05896847747093023,0.75,0.02569767441860482,80.0,1.280400181544664
0.1494140625,0.01795285247093023,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.24609375,0.07872683502906977,0.75,0.02569767441860482,80.0,1.280400181544664
0.076171875,0.09119503997093023,0.79,0.06569767441860486,75.94936708860759,5.331033092937076
0.18457031249999997,0.01720339752906974,0.81,0.08569767441860487,74.07407407407408,7.206326107470588
0.26953124999999994,0.10216433502906971,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.2900390625,0.12267214752906977,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.16406249999999997,0.0033044149709302584,0.76,0.03569767441860483,78.94736842105263,2.333031760492034
0.1142578125,0.05310910247093023,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.0703125,0.09705441497093023,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.03515625,0.13221066497093023,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.12890624999999997,0.03846066497093026,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.0439453125,0.12342160247093023,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.3017578125,0.13439089752906977,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.0263671875,0.14099972747093023,0.77,0.04569767441860484,77.92207792207792,3.358322259466746
0.1259765625,0.04139035247093023,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.06738281249999999,0.09998410247093024,0.78,0.05569767441860485,76.92307692307692,4.357323258467744
0.13476562499999997,0.03260128997093026,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.298828125,0.13146121002906977,0.75,0.02569767441860482,80.0,1.280400181544664
0.27246093749999994,0.10509402252906971,0.75,0.02569767441860482,80.0,1.280400181544664
0.25781249999999994,0.09044558502906971,0.74,0.015697674418604812,81.08108108108108,0.19931910046358325
0.1025390625,0.06482785247093023,0.7,0.024302325581395223,85.71428571428572,4.4338855327410585
0.1728515625,0.005484647529069769,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.2666015625,0.09923464752906977,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.0703125,0.09705441497093023,0.72,0.0043023255813952055,83.33333333333334,2.052933151788679
0.0087890625,0.15857785247093023,0.68,0.04430232558139513,88.23529411764706,6.954893936102394
0.12011718749999999,0.047249727470930244,0.63,0.09430232558139517,95.23809523809524,13.957695056550577
0.11132812499999999,0.056038789970930244,0.65,0.07430232558139516,92.3076923076923,11.027292126147643
0.06738281249999999,0.09998410247093024,0.67,0.05430232558139514,89.55223880597015,8.271838624425484
0.03515625,0.13221066497093023,0.7,0.024302325581395223,85.71428571428572,4.4338855327410585
0.12890624999999997,0.03846066497093026,0.68,0.04430232558139513,88.23529411764706,6.954893936102394
0.0908203125,0.07654660247093023,0.66,0.06430232558139515,90.9090909090909,9.628690727546243
0.011718749999999998,0.15564816497093023,0.69,0.03430232558139523,86.95652173913044,5.676121557585773
0.1025390625,0.06482785247093023,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.020507812499999997,0.14685910247093023,0.69,0.03430232558139523,86.95652173913044,5.676121557585773
0.06445312499999999,0.10291378997093024,0.69,0.03430232558139523,86.95652173913044,5.676121557585773
0.13476562499999997,0.03260128997093026,0.69,0.03430232558139523,86.95652173913044,5.676121557585773
0.029296875,0.13807003997093023,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.140625,0.02674191497093023,0.67,0.05430232558139514,89.55223880597015,8.271838624425484
0.0,0.16736691497093023,0.68,0.04430232558139513,88.23529411764706,6.954893936102394
0.1025390625,0.06482785247093023,0.69,0.03430232558139523,86.95652173913044,5.676121557585773
0.12890624999999997,0.03846066497093026,0.71,0.014302325581395214,84.50704225352113,3.226642071976471
0.298828125,0.13146121002906977,0.68,0.04430232558139513,88.23529411764706,6.954893936102394
